date,nav,change_pct
2024-04-12,0.9882,-1.59
2024-04-15,0.9763,-1.2
2024-04-16,0.9345,-4.28
2024-04-17,0.9615,2.89
2024-04-18,0.9568,-0.49
2024-04-19,0.9383,-1.93
2024-04-22,0.9546,1.74
2024-04-23,0.9627,0.85
2024-04-24,0.9615,-0.12
2024-04-25,0.9661,0.48
2024-04-26,0.9895,2.42
2024-04-29,1.0313,4.22
2024-04-30,1.0288,-0.24
2024-05-06,1.052,2.26
2024-05-07,1.0488,-0.3
2024-05-08,1.0604,1.11
2024-05-09,1.0781,1.67
2024-05-10,1.0739,-0.39
2024-05-13,1.0706,-0.31
2024-05-14,1.0842,1.27
2024-05-15,1.0635,-1.91
2024-05-16,1.0623,-0.11
2024-05-17,1.0692,0.65
2024-05-20,1.0829,1.28
2024-05-21,1.0818,-0.1
2024-05-22,1.0912,0.87
2024-05-23,1.0694,-2.0
2024-05-24,1.0666,-0.26
2024-05-27,1.0709,0.4
2024-05-28,1.0589,-1.12
2024-05-29,1.0637,0.45
2024-05-30,1.0562,-0.71
2024-05-31,1.0612,0.47
2024-06-03,1.049,-1.15
2024-06-04,1.0494,0.04
2024-06-05,1.0387,-1.02
2024-06-06,1.0124,-2.53
2024-06-07,1.0152,0.28
2024-06-11,1.031,1.56
2024-06-12,1.0395,0.82
2024-06-13,1.0315,-0.77
2024-06-14,1.0284,-0.3
2024-06-17,1.0168,-1.13
2024-06-18,1.0083,-0.84
2024-06-19,0.9901,-1.81
2024-06-20,0.978,-1.22
2024-06-21,0.9787,0.07
2024-06-24,0.9456,-3.38
2024-06-25,0.9374,-0.87
2024-06-26,0.9542,1.79
2024-06-27,0.93,-2.54
2024-06-28,0.9165,-1.45
2024-06-30,0.9164,-0.01
2024-07-01,0.9274,1.2
2024-07-02,0.9138,-1.47
2024-07-03,0.9055,-0.91
2024-07-04,0.8795,-2.87
2024-07-05,0.8934,1.58
2024-07-08,0.8666,-3.0
2024-07-09,0.8667,0.01
2024-07-10,0.8675,0.09
2024-07-11,0.8899,2.58
2024-07-12,0.9042,1.61
2024-07-15,0.8879,-1.8
2024-07-16,0.8942,0.71
2024-07-17,0.9008,0.74
2024-07-18,0.9093,0.94
2024-07-19,0.9195,1.12
2024-07-22,0.941,2.34
2024-07-23,0.9151,-2.75
2024-07-24,0.9017,-1.46
2024-07-25,0.9118,1.12
2024-07-26,0.9153,0.38
2024-07-29,0.9019,-1.46
2024-07-30,0.9054,0.39
2024-07-31,0.9454,4.42
2024-08-01,0.9398,-0.59
2024-08-02,0.9344,-0.57
2024-08-05,0.9218,-1.35
2024-08-06,0.9496,3.02
2024-08-07,0.941,-0.91
2024-08-08,0.9318,-0.98
2024-08-09,0.9226,-0.99
2024-08-12,0.9203,-0.25
2024-08-13,0.9234,0.34
2024-08-14,0.9029,-2.22
2024-08-15,0.9027,-0.02
2024-08-16,0.9011,-0.18
2024-08-19,0.8935,-0.84
2024-08-20,0.877,-1.85
2024-08-21,0.8667,-1.17
2024-08-22,0.85,-1.93
2024-08-23,0.8454,-0.54
2024-08-26,0.8554,1.18
2024-08-27,0.8455,-1.16
2024-08-28,0.8554,1.17
2024-08-29,0.8733,2.09
2024-08-30,0.8891,1.81
2024-09-02,0.86,-3.27
2024-09-03,0.8683,0.97
2024-09-04,0.8739,0.64
2024-09-05,0.8824,0.97
2024-09-06,0.8576,-2.81
2024-09-09,0.858,0.05
2024-09-10,0.8591,0.13
2024-09-11,0.8742,1.76
2024-09-12,0.8747,0.06
2024-09-13,0.8568,-2.05
2024-09-18,0.8588,0.23
2024-09-19,0.8691,1.2
2024-09-20,0.8611,-0.92
2024-09-23,0.8532,-0.92
2024-09-24,0.8904,4.36
2024-09-25,0.9031,1.43
2024-09-26,0.9399,4.07
2024-09-27,1.0321,9.81
2024-09-30,1.184,14.72
2024-10-08,1.3361,12.85
2024-10-09,1.2293,-7.99
2024-10-10,1.1894,-3.25
2024-10-11,1.124,-5.5
2024-10-14,1.1526,2.54
2024-10-15,1.1113,-3.58
2024-10-16,1.0943,-1.53
2024-10-17,1.088,-0.58
2024-10-18,1.1525,5.93
2024-10-21,1.1676,1.31
2024-10-22,1.1766,0.77
2024-10-23,1.1901,1.15
2024-10-24,1.1673,-1.92
2024-10-25,1.2411,6.32
2024-10-28,1.2569,1.27
2024-10-29,1.2067,-3.99
2024-10-30,1.1945,-1.01
2024-10-31,1.2118,1.45
2024-11-01,1.1747,-3.06
2024-11-04,1.1896,1.27
2024-11-05,1.2321,3.57
2024-11-06,1.2421,0.81
2024-11-07,1.2604,1.47
2024-11-08,1.2633,0.23
2024-11-11,1.322,4.65
2024-11-12,1.2983,-1.79
2024-11-13,1.3057,0.57
2024-11-14,1.2727,-2.53
2024-11-15,1.2262,-3.65
2024-11-18,1.211,-1.24
2024-11-19,1.2434,2.68
2024-11-20,1.253,0.77
2024-11-21,1.2699,1.35
2024-11-22,1.2192,-3.99
2024-11-25,1.2317,1.03
2024-11-26,1.2148,-1.37
2024-11-27,1.2553,3.33
2024-11-28,1.2506,-0.37
2024-11-29,1.2765,2.07
2024-12-02,1.2976,1.65
2024-12-03,1.3027,0.39
2024-12-04,1.2623,-3.1
2024-12-05,1.278,1.24
2024-12-06,1.2832,0.41
2024-12-09,1.2704,-1.0
2024-12-10,1.2672,-0.25
2024-12-11,1.2616,-0.44
2024-12-12,1.2639,0.18
2024-12-13,1.2274,-2.89
2024-12-16,1.1974,-2.44
2024-12-17,1.1818,-1.3
2024-12-18,1.179,-0.24
2024-12-19,1.1678,-0.95
2024-12-20,1.164,-0.33
2024-12-23,1.1466,-1.49
2024-12-24,1.1635,1.47
2024-12-25,1.1488,-1.26
2024-12-26,1.1356,-1.15
2024-12-27,1.1279,-0.68
2024-12-30,1.1267,-0.11
2024-12-31,1.0997,-2.4
2025-01-02,1.0749,-2.26
2025-01-03,1.0427,-3.0
2025-01-06,1.0403,-0.23
2025-01-07,1.0428,0.24
2025-01-08,1.0431,0.03
2025-01-09,1.0444,0.12
2025-01-10,1.0086,-3.43
2025-01-13,1.0146,0.59
2025-01-14,1.0475,3.24
2025-01-15,1.0655,1.72
2025-01-16,1.0776,1.14
2025-01-17,1.0748,-0.26
2025-01-20,1.0747,-0.01
2025-01-21,1.0453,-2.74
2025-01-22,1.0338,-1.1
2025-01-23,1.0235,-1.0
2025-01-24,1.0533,2.91
2025-01-27,1.0378,-1.47
2025-02-05,1.0526,1.43
2025-02-06,1.0779,2.4
2025-02-07,1.1241,4.29
2025-02-10,1.1151,-0.8
2025-02-11,1.0824,-2.93
2025-02-12,1.0894,0.65
2025-02-13,1.0786,-0.99
2025-02-14,1.0788,0.02
2025-02-17,1.0941,1.42
2025-02-18,1.0701,-2.19
2025-02-19,1.09,1.86
2025-02-20,1.0754,-1.34
2025-02-21,1.0854,0.93
2025-02-24,1.0931,0.71
2025-02-25,1.1019,0.81
2025-02-26,1.1425,3.68
2025-02-27,1.1264,-1.41
2025-02-28,1.1051,-1.89
2025-03-03,1.1066,0.14
2025-03-04,1.1065,-0.01
2025-03-05,1.0936,-1.17
2025-03-06,1.1134,1.81
2025-03-07,1.1123,-0.1
2025-03-10,1.116,0.33
2025-03-11,1.1105,-0.49
2025-03-12,1.1067,-0.34
2025-03-13,1.0969,-0.89
2025-03-14,1.1102,1.21
2025-03-17,1.118,0.7
2025-03-18,1.1254,0.66
2025-03-19,1.1192,-0.55
2025-03-20,1.1189,-0.03
2025-03-21,1.1085,-0.93
2025-03-24,1.09,-1.67
2025-03-25,1.0926,0.24
2025-03-26,1.1068,1.3
2025-03-27,1.0957,-1.0
2025-03-28,1.0851,-0.97
2025-03-31,1.0536,-2.9
2025-04-01,1.0635,0.94
2025-04-02,1.0603,-0.3
2025-04-03,1.0479,-1.17
2025-04-07,0.9302,-11.23
2025-04-08,0.9274,-0.3
2025-04-09,0.9353,0.85
2025-04-10,0.9559,2.2
2025-04-11,0.9654,0.99
2025-04-14,0.9771,1.21
2025-04-15,0.9697,-0.76
2025-04-16,0.9554,-1.47
2025-04-17,0.9568,0.15
2025-04-18,0.9497,-0.74
2025-04-21,0.9623,1.33
2025-04-22,0.9698,0.78
2025-04-23,0.9721,0.24
2025-04-24,0.9636,-0.87
2025-04-25,0.9626,-0.1
2025-04-28,0.9615,-0.11
2025-04-29,0.9598,-0.18
2025-04-30,0.9643,0.47
2025-05-06,0.9772,1.34
2025-05-07,0.9831,0.6
2025-05-08,0.9879,0.49
2025-05-09,0.9703,-1.78
2025-05-12,0.9806,1.06
2025-05-13,1.0028,2.26
2025-05-14,0.9915,-1.13
2025-05-15,0.9735,-1.82
2025-05-16,0.9806,0.73
2025-05-19,0.9823,0.17
2025-05-20,0.9879,0.57
2025-05-21,0.9844,-0.35
2025-05-22,0.9827,-0.17
2025-05-23,0.9776,-0.52
2025-05-26,0.9746,-0.31
2025-05-27,0.9735,-0.11
2025-05-28,0.9629,-1.09
2025-05-29,0.9812,1.9
2025-05-30,0.9658,-1.57
2025-06-03,0.9776,1.22
2025-06-04,0.985,0.76
2025-06-05,0.981,-0.41
2025-06-06,0.9856,0.47
2025-06-09,1.0036,1.83
2025-06-10,0.9914,-1.22
2025-06-11,1.0046,1.33
2025-06-12,1.0023,-0.23
2025-06-13,0.9863,-1.6
2025-06-16,0.9988,1.27
2025-06-17,0.9996,0.08
2025-06-18,0.9989,-0.07
2025-06-19,0.9692,-2.97
2025-06-20,0.9693,0.01
2025-06-23,0.9742,0.51
2025-06-24,0.9937,2.0
2025-06-25,1.0049,1.13
2025-06-26,0.991,-1.38
2025-06-27,1.0014,1.05
2025-06-30,1.0433,4.18
2025-07-01,1.041,-0.22
2025-07-02,1.0787,3.62
2025-07-03,1.0825,0.35
2025-07-04,1.0738,-0.8
2025-07-07,1.0816,0.73
2025-07-08,1.1331,4.76
2025-07-09,1.1308,-0.2
2025-07-10,1.1502,1.72
2025-07-11,1.1528,0.23
2025-07-14,1.1541,0.11
2025-07-15,1.1459,-0.71
2025-07-16,1.1489,0.26
2025-07-17,1.1542,0.46
2025-07-18,1.1454,-0.76
2025-07-21,1.1533,0.69
2025-07-22,1.1733,1.73
2025-07-23,1.1559,-1.48
2025-07-24,1.182,2.26
2025-07-25,1.1735,-0.72
2025-07-28,1.1647,-0.75
2025-07-29,1.2041,3.38
2025-07-30,1.1892,-1.24
2025-07-31,1.1508,-3.23
2025-08-01,1.1698,1.65
2025-08-04,1.1477,-1.89
2025-08-05,1.1648,1.49
2025-08-06,1.1657,0.08
2025-08-07,1.1509,-1.27
2025-08-08,1.1515,0.05
2025-08-11,1.1716,1.75
2025-08-12,1.1541,-1.49
2025-08-13,1.1621,0.69
2025-08-14,1.1292,-2.83
2025-08-15,1.1709,3.69
2025-08-18,1.1946,2.02
2025-08-19,1.1844,-0.85
2025-08-20,1.1947,0.87
2025-08-21,1.198,0.28
2025-08-22,1.2131,1.26
2025-08-25,1.2377,2.03
2025-08-26,1.2392,0.12
2025-08-27,1.206,-2.68
2025-08-28,1.2332,2.26
2025-08-29,1.2429,0.79
2025-09-01,1.249,0.49
2025-09-02,1.2175,-2.52
2025-09-03,1.2258,0.68
2025-09-04,1.2725,3.81
2025-09-05,1.3384,5.18
2025-09-08,1.3447,0.47
2025-09-09,1.3331,-0.86
2025-09-10,1.2935,-2.97
2025-09-11,1.3077,1.1
2025-09-12,1.2961,-0.89
2025-09-15,1.2884,-0.59
2025-09-16,1.2982,0.76
2025-09-17,1.3064,0.63
2025-09-18,1.2513,-4.22
2025-09-19,1.2426,-0.7
2025-09-22,1.2166,-2.09
2025-09-23,1.1837,-2.7
2025-09-24,1.2354,4.37
2025-09-25,1.2492,1.12
2025-09-26,1.2377,-0.92
2025-09-29,1.2526,1.2
2025-09-30,1.2657,1.05
2025-10-09,1.3007,2.77
2025-10-10,1.2616,-3.01
2025-10-13,1.2394,-1.76
2025-10-14,1.292,4.24
2025-10-15,1.3318,3.08
2025-10-16,1.3296,-0.17
2025-10-17,1.2772,-3.94
2025-10-20,1.2608,-1.28
2025-10-21,1.2597,-0.09
2025-10-22,1.233,-2.12
2025-10-23,1.2394,0.52
2025-10-24,1.2283,-0.9
2025-10-27,1.2483,1.63
2025-10-28,1.2531,0.38
2025-10-29,1.3434,7.21
2025-10-30,1.3368,-0.49
2025-10-31,1.3381,0.1
2025-11-03,1.3703,2.41
2025-11-04,1.3417,-2.09
2025-11-05,1.381,2.93
2025-11-06,1.3866,0.41
2025-11-07,1.4218,2.54
2025-11-10,1.4465,1.74
2025-11-11,1.4409,-0.39
2025-11-12,1.3787,-4.32
2025-11-13,1.3973,1.35
2025-11-14,1.395,-0.16
2025-11-17,1.3776,-1.25
2025-11-18,1.354,-1.71
2025-11-19,1.3539,-0.01
2025-11-20,1.3031,-3.75
2025-11-21,1.23,-5.61
2025-11-24,1.2251,-0.4
2025-11-25,1.2305,0.44
2025-11-26,1.2204,-0.82
2025-11-27,1.224,0.29
2025-11-28,1.2302,0.51
2025-12-01,1.2332,0.24
2025-12-02,1.2062,-2.19
2025-12-03,1.1858,-1.69
2025-12-04,1.1699,-1.34
2025-12-05,1.1828,1.1
2025-12-08,1.1877,0.41
2025-12-09,1.1978,0.85
2025-12-10,1.1805,-1.44
2025-12-11,1.168,-1.06
2025-12-12,1.1882,1.73
2025-12-15,1.2104,1.87
2025-12-16,1.1648,-3.77
2025-12-17,1.184,1.65
2025-12-18,1.1797,-0.36
2025-12-19,1.1932,1.14
2025-12-22,1.1952,0.17
2025-12-23,1.1858,-0.79
2025-12-24,1.2099,2.03
2025-12-25,1.2336,1.96
2025-12-26,1.2591,2.07
2025-12-29,1.2565,-0.21
2025-12-30,1.2321,-1.94
2025-12-31,1.2205,-0.94
2026-01-05,1.2429,1.84
2026-01-06,1.2752,2.6
2026-01-07,1.2826,0.58
2026-01-08,1.3077,1.96
2026-01-09,1.2846,-1.77
2026-01-12,1.3379,4.15
2026-01-13,1.2959,-3.14
2026-01-14,1.2951,-0.06
2026-01-15,1.2741,-1.62
2026-01-16,1.2882,1.11
2026-01-19,1.2951,0.54
2026-01-20,1.2484,-3.61
2026-01-21,1.2411,-0.58
2026-01-22,1.2699,2.32
2026-01-23,1.3855,9.1
2026-01-26,1.3491,-2.63
2026-01-27,1.3588,0.72
2026-01-28,1.3387,-1.48
2026-01-29,1.3402,0.11
2026-01-30,1.2886,-3.85
2026-02-02,1.2669,-1.68
2026-02-03,1.3396,5.74
2026-02-04,1.4178,5.84
2026-02-05,1.3421,-5.34
2026-02-06,1.356,1.04
2026-02-09,1.4102,4.0
2026-02-10,1.3829,-1.94
2026-02-11,1.3665,-1.19
2026-02-12,1.3628,-0.27
2026-02-13,1.3281,-2.55
2026-02-24,1.3412,0.99
2026-02-25,1.3516,0.78
2026-02-26,1.3273,-1.8
2026-02-27,1.339,0.88
2026-03-02,1.3171,-1.64
2026-03-03,1.3058,-0.86
2026-03-04,1.2902,-1.19
2026-03-05,1.3037,1.05
2026-03-06,1.3101,0.49
2026-03-09,1.3294,1.47
2026-03-10,1.3498,1.53
2026-03-11,1.358,0.61
2026-03-12,1.3792,1.56
2026-03-13,1.3608,-1.33
2026-03-16,1.3378,-1.69
2026-03-17,1.3257,-0.9
2026-03-18,1.3069,-1.42
2026-03-19,1.3035,-0.26
2026-03-20,1.3291,1.96
2026-03-23,1.3022,-2.02
2026-03-24,1.3154,1.01
2026-03-25,1.3129,-0.19
2026-03-26,1.2708,-3.21
2026-03-27,1.2939,1.82
2026-03-30,1.2504,-3.36
2026-03-31,1.2014,-3.92
2026-04-01,1.2253,1.99
2026-04-02,1.1901,-2.87
2026-04-03,1.1457,-3.73
2026-04-07,1.1494,0.32
2026-04-08,1.201,4.49
2026-04-09,1.1752,-2.15
2026-04-10,1.1995,2.07
2026-04-13,1.2441,3.72
2026-04-14,1.2369,-0.58
2026-04-15,1.2257,-0.91
2026-04-16,1.2484,1.85
2026-04-17,1.2437,-0.38
2026-04-20,1.2652,1.73
2026-04-21,1.2557,-0.75
2026-04-22,1.2522,-0.28
2026-04-23,1.244,-0.65
2026-04-24,1.2336,-0.84
2026-04-27,1.2191,-1.18
2026-04-28,1.1895,-2.43
2026-04-29,1.2071,1.48
2026-04-30,1.2223,1.26
2026-05-06,1.2302,0.65
2026-05-07,1.2331,0.24
2026-05-08,1.2358,0.22
2026-05-11,1.2477,0.96
2026-05-12,1.25,0.18
2026-05-13,1.2683,1.46
2026-05-14,1.2432,-1.98
2026-05-15,1.1908,-4.21
2026-05-18,1.1746,-1.36
2026-05-19,1.1824,0.66
2026-05-20,1.1749,-0.63
2026-05-21,1.1254,-4.21
2026-05-22,1.1506,2.24
2026-05-25,1.1281,-1.96
2026-05-26,1.1127,-1.37
2026-05-27,1.1146,0.17
2026-05-28,1.1204,0.52
2026-05-29,1.0821,-3.42
2026-06-01,1.0795,-0.24
2026-06-02,1.0458,-3.12
2026-06-03,1.0364,-0.9
2026-06-04,1.0565,1.94
2026-06-05,1.0286,-2.64
2026-06-08,0.9914,-3.62
2026-06-09,1.0119,2.07
2026-06-10,1.0546,4.22
2026-06-11,1.0581,0.33
2026-06-12,1.0552,-0.27
2026-06-15,1.055,-0.02
