date,nav,change_pct
2025-04-16,1.2409,0.74
2025-04-17,1.2378,-0.25
2025-04-18,1.2207,-1.38
2025-04-21,1.2338,1.07
2025-04-22,1.2448,0.89
2025-04-23,1.2362,-0.69
2025-04-24,1.2255,-0.87
2025-04-25,1.2303,0.39
2025-04-28,1.2246,-0.46
2025-04-29,1.228,0.28
2025-04-30,1.2323,0.35
2025-05-06,1.2595,2.21
2025-05-07,1.2514,-0.64
2025-05-08,1.2527,0.1
2025-05-09,1.2247,-2.24
2025-05-12,1.2288,0.33
2025-05-13,1.2218,-0.57
2025-05-14,1.2295,0.63
2025-05-15,1.2066,-1.86
2025-05-16,1.2037,-0.24
2025-05-19,1.2114,0.64
2025-05-20,1.2131,0.14
2025-05-21,1.2068,-0.52
2025-05-22,1.1971,-0.8
2025-05-23,1.1865,-0.89
2025-05-26,1.1987,1.03
2025-05-27,1.1932,-0.46
2025-05-28,1.1754,-1.49
2025-05-29,1.2019,2.25
2025-05-30,1.1814,-1.71
2025-06-03,1.1996,1.54
2025-06-04,1.197,-0.22
2025-06-05,1.2079,0.91
2025-06-06,1.209,0.09
2025-06-09,1.2118,0.23
2025-06-10,1.1823,-2.43
2025-06-11,1.1851,0.24
2025-06-12,1.1676,-1.48
2025-06-13,1.1772,0.82
2025-06-16,1.1776,0.03
2025-06-17,1.1735,-0.35
2025-06-18,1.1839,0.89
2025-06-19,1.1891,0.44
2025-06-20,1.1971,0.67
2025-06-23,1.2241,2.26
2025-06-24,1.234,0.81
2025-06-25,1.2436,0.78
2025-06-26,1.2317,-0.96
2025-06-27,1.235,0.27
2025-06-30,1.2569,1.77
2025-07-01,1.2649,0.64
2025-07-02,1.2404,-1.94
2025-07-03,1.2396,-0.06
2025-07-04,1.2463,0.54
2025-07-07,1.2474,0.09
2025-07-08,1.2602,1.03
2025-07-09,1.2485,-0.93
2025-07-10,1.2448,-0.3
2025-07-11,1.2543,0.76
2025-07-14,1.2406,-1.09
2025-07-15,1.2364,-0.34
2025-07-16,1.2334,-0.24
2025-07-17,1.2372,0.31
2025-07-18,1.2508,1.1
2025-07-21,1.2475,-0.26
2025-07-22,1.2558,0.67
2025-07-23,1.283,2.17
2025-07-24,1.3029,1.55
2025-07-25,1.3151,0.94
2025-07-28,1.3124,-0.21
2025-07-29,1.328,1.19
2025-07-30,1.319,-0.68
2025-07-31,1.289,-2.27
2025-08-01,1.2755,-1.05
2025-08-04,1.2852,0.76
2025-08-05,1.2895,0.33
2025-08-06,1.2992,0.75
2025-08-07,1.3028,0.28
2025-08-08,1.2846,-1.4
2025-08-11,1.2873,0.21
2025-08-12,1.3019,1.13
2025-08-13,1.3188,1.3
2025-08-14,1.3081,-0.81
2025-08-15,1.3334,1.93
2025-08-18,1.3616,2.11
2025-08-19,1.3402,-1.57
2025-08-20,1.3825,3.16
2025-08-21,1.381,-0.11
2025-08-22,1.4586,5.62
2025-08-25,1.4483,-0.71
2025-08-26,1.4552,0.48
2025-08-27,1.441,-0.98
2025-08-28,1.5131,5.0
2025-08-29,1.4669,-3.05
2025-09-01,1.5065,2.7
2025-09-02,1.4557,-3.37
2025-09-03,1.4522,-0.24
2025-09-04,1.3601,-6.34
2025-09-05,1.4014,3.04
2025-09-08,1.4321,2.19
2025-09-09,1.3925,-2.77
2025-09-10,1.3939,0.1
2025-09-11,1.4427,3.5
2025-09-12,1.4496,0.48
2025-09-15,1.4509,0.09
2025-09-16,1.452,0.08
2025-09-17,1.5012,3.39
2025-09-18,1.5483,3.14
2025-09-19,1.5415,-0.44
2025-09-22,1.5677,1.7
2025-09-23,1.6393,4.57
2025-09-24,1.7614,7.45
2025-09-25,1.7605,-0.05
2025-09-26,1.75,-0.6
2025-09-29,1.794,2.51
2025-09-30,1.7893,-0.26
2025-10-09,1.846,3.17
2025-10-10,1.7842,-3.35
2025-10-13,1.8404,3.15
2025-10-14,1.7256,-6.24
2025-10-15,1.7223,-0.19
2025-10-16,1.7041,-1.06
2025-10-17,1.6369,-3.94
2025-10-20,1.637,0.01
2025-10-21,1.6688,1.94
2025-10-22,1.6554,-0.8
2025-10-23,1.6466,-0.53
2025-10-24,1.7179,4.33
2025-10-27,1.7813,3.69
2025-10-28,1.7796,-0.1
2025-10-29,1.7851,0.31
2025-10-30,1.7582,-1.51
2025-10-31,1.6869,-4.06
2025-11-03,1.6695,-1.03
2025-11-04,1.6828,0.8
2025-11-05,1.6722,-0.63
2025-11-06,1.7241,3.1
2025-11-07,1.7307,0.38
2025-11-10,1.7572,1.53
2025-11-11,1.7372,-1.14
2025-11-12,1.7169,-1.17
2025-11-13,1.7239,0.41
2025-11-14,1.6799,-2.55
2025-11-17,1.6644,-0.92
2025-11-18,1.6962,1.91
2025-11-19,1.6885,-0.45
2025-11-20,1.6488,-2.35
2025-11-21,1.5831,-3.98
2025-11-24,1.6162,2.09
2025-11-25,1.6206,0.27
2025-11-26,1.6209,0.02
2025-11-27,1.6104,-0.65
2025-11-28,1.6446,2.12
2025-12-01,1.6691,1.49
2025-12-02,1.6509,-1.09
2025-12-03,1.6486,-0.14
2025-12-04,1.6877,2.37
2025-12-05,1.6921,0.26
2025-12-08,1.7199,1.64
2025-12-09,1.7114,-0.49
2025-12-10,1.7231,0.68
2025-12-11,1.7169,-0.36
2025-12-12,1.7791,3.62
2025-12-15,1.7616,-0.98
2025-12-16,1.7452,-0.93
2025-12-17,1.7665,1.22
2025-12-18,1.7388,-1.57
2025-12-19,1.7294,-0.54
2025-12-22,1.8144,4.91
2025-12-23,1.8447,1.67
2025-12-24,1.8557,0.6
2025-12-25,1.86,0.23
2025-12-26,1.8343,-1.38
2025-12-29,1.8135,-1.13
2025-12-30,1.8149,0.08
2025-12-31,1.8081,-0.37
2026-01-05,1.8954,4.83
2026-01-06,1.9635,3.59
2026-01-07,2.0923,6.56
2026-01-08,2.0826,-0.46
2026-01-09,2.0791,-0.17
2026-01-12,2.0958,0.8
2026-01-13,2.0336,-2.97
2026-01-14,2.0752,2.05
2026-01-15,2.1732,4.72
2026-01-16,2.245,3.3
2026-01-19,2.2341,-0.49
2026-01-20,2.2202,-0.62
2026-01-21,2.226,0.26
2026-01-22,2.1748,-2.3
2026-01-23,2.2225,2.19
2026-01-26,2.1362,-3.88
2026-01-27,2.1833,2.2
2026-01-28,2.2106,1.25
2026-01-29,2.1135,-4.39
2026-01-30,2.1131,-0.02
2026-02-02,2.0099,-4.88
2026-02-03,2.0745,3.21
2026-02-04,2.0664,-0.39
2026-02-05,2.0639,-0.12
2026-02-06,2.0518,-0.59
2026-02-09,2.0985,2.28
2026-02-10,2.0972,-0.06
2026-02-11,2.0773,-0.95
2026-02-12,2.0873,0.48
2026-02-13,2.1052,0.86
2026-02-24,2.12,0.7
2026-02-25,2.2113,4.31
2026-02-26,2.2355,1.09
2026-02-27,2.1825,-2.37
2026-03-02,2.1451,-1.71
2026-03-03,2.0378,-5.0
2026-03-04,2.0262,-0.57
2026-03-05,2.0586,1.6
2026-03-06,2.0369,-1.05
2026-03-09,1.9869,-2.45
2026-03-10,2.0316,2.25
2026-03-11,2.0069,-1.22
2026-03-12,1.9768,-1.5
2026-03-13,1.9578,-0.96
2026-03-16,1.9833,1.3
2026-03-17,1.9284,-2.77
2026-03-18,1.9724,2.28
2026-03-19,1.9274,-2.28
2026-03-20,1.9173,-0.52
2026-03-23,1.832,-4.45
2026-03-24,1.8631,1.7
2026-03-25,1.9153,2.8
2026-03-26,1.875,-2.1
2026-03-27,1.916,2.19
2026-03-30,1.9622,2.41
2026-03-31,1.89,-3.68
2026-04-01,1.9236,1.78
2026-04-02,1.8583,-3.39
2026-04-03,1.8557,-0.14
2026-04-07,1.8648,0.49
2026-04-08,1.9994,7.22
2026-04-09,2.0176,0.91
2026-04-10,2.0404,1.13
2026-04-13,2.0161,-1.19
2026-04-14,2.0778,3.06
2026-04-15,2.0423,-1.71
2026-04-16,2.0709,1.4
2026-04-17,2.0736,0.13
2026-04-20,2.092,0.89
2026-04-21,2.0661,-1.24
2026-04-22,2.1275,2.97
2026-04-23,2.1053,-1.04
2026-04-24,2.1229,0.84
2026-04-27,2.2485,5.92
2026-04-28,2.2475,-0.04
2026-04-29,2.2394,-0.36
2026-04-30,2.3103,3.17
2026-05-06,2.3611,2.2
2026-05-07,2.4124,2.17
2026-05-08,2.3639,-2.01
2026-05-11,2.5199,6.6
2026-05-12,2.5719,2.06
2026-05-13,2.6664,3.67
2026-05-14,2.6137,-1.98
2026-05-15,2.7232,4.19
2026-05-18,2.7484,0.93
2026-05-19,2.8842,4.94
2026-05-20,3.0364,5.28
2026-05-21,2.8843,-5.01
2026-05-22,2.9134,1.01
2026-05-25,3.0693,5.35
2026-05-26,2.9836,-2.79
2026-05-27,2.8826,-3.39
2026-05-28,2.9214,1.35
2026-05-29,2.7615,-5.47
2026-06-01,2.62,-5.12
2026-06-02,2.6664,1.77
2026-06-03,2.7326,2.48
2026-06-04,2.8329,3.67
2026-06-05,2.7497,-2.94
2026-06-08,2.6698,-2.91
2026-06-09,2.8711,7.54
2026-06-10,2.9379,2.33
2026-06-11,3.0854,5.02
2026-06-12,3.0157,-2.26
2026-06-15,3.148,4.39
2026-06-16,3.1684,0.65
2026-06-17,3.3927,7.08
2026-06-18,3.4449,1.54
2026-06-22,3.545,2.91
2026-06-23,3.5446,-0.01
2026-06-24,3.7237,5.05
2026-06-25,3.8224,2.65
2026-06-26,3.947,3.26
2026-06-29,4.2371,7.35
2026-06-30,4.3529,2.73
2026-07-01,4.3757,0.52
2026-07-02,4.0026,-8.53
2026-07-03,3.8877,-2.87
2026-07-06,3.851,-0.94
