date,open,high,low,close,volume
2025-04-23,32.0,32.959999084472656,31.209999084472656,31.34000015258789,91282716
2025-04-24,31.700000762939453,32.0,31.200000762939453,31.25,39802288
2025-04-25,31.450000762939453,31.6299991607666,30.549999237060547,30.65999984741211,41630931
2025-04-28,30.049999237060547,31.049999237060547,30.040000915527344,30.850000381469727,32136458
2025-04-29,31.09000015258789,31.149999618530273,30.3799991607666,30.450000762939453,23241420
2025-04-30,30.440000534057617,30.829999923706055,30.09000015258789,30.299999237060547,22830552
2025-05-06,31.0,31.329999923706055,30.709999084472656,30.90999984741211,36384708
2025-05-07,30.700000762939453,31.299999237060547,30.479999542236328,31.1200008392334,35745011
2025-05-08,30.940000534057617,31.18000030517578,30.280000686645508,30.360000610351562,31725671
2025-05-09,29.6200008392334,30.3700008392334,29.610000610351562,30.209999084472656,29281289
2025-05-12,29.579999923706055,29.829999923706055,28.979999542236328,29.309999465942383,48368229
2025-05-13,29.100000381469727,30.010000228881836,28.989999771118164,29.790000915527344,45487511
2025-05-14,29.559999465942383,29.860000610351562,29.100000381469727,29.280000686645508,27428131
2025-05-15,29.0,29.299999237060547,28.850000381469727,29.149999618530273,27367177
2025-05-16,29.3799991607666,29.549999237060547,29.15999984741211,29.350000381469727,21657832
2025-05-19,29.5,29.829999923706055,29.059999465942383,29.209999084472656,18671058
2025-05-20,29.18000030517578,29.790000915527344,29.100000381469727,29.350000381469727,22878893
2025-05-21,30.059999465942383,30.760000228881836,29.450000762939453,30.700000762939453,59473779
2025-05-22,30.729999542236328,31.34000015258789,30.610000610351562,30.729999542236328,38252265
2025-05-23,30.639999389648438,31.079999923706055,30.200000762939453,30.81999969482422,35370677
2025-05-26,30.5,31.290000915527344,30.399999618530273,31.020000457763672,33160043
2025-05-27,30.829999923706055,31.200000762939453,29.829999923706055,30.059999465942383,22729116
2025-05-28,30.0,30.299999237060547,29.920000076293945,30.09000015258789,11736733
2025-05-29,29.399999618530273,29.93000030517578,29.239999771118164,29.8799991607666,21899629
2025-05-30,30.170000076293945,30.299999237060547,29.799999237060547,30.0,14289874
