date,open,high,low,close,volume
2025-08-20,41.0,42.45000076293945,40.619998931884766,40.77000045776367,31124052
2025-08-21,40.68000030517578,41.61000061035156,40.470001220703125,40.66999816894531,18694751
2025-08-22,40.36000061035156,40.900001525878906,40.20000076293945,40.560001373291016,21225794
2025-08-25,40.84000015258789,41.59000015258789,39.970001220703125,40.63999938964844,30065379
2025-08-26,40.310001373291016,41.849998474121094,39.90999984741211,40.939998626708984,24282639
2025-08-27,41.38999938964844,42.400001525878906,39.720001220703125,39.810001373291016,24389990
2025-08-28,39.349998474121094,41.349998474121094,39.31999969482422,40.619998931884766,26149026
2025-08-29,40.97999954223633,42.18000030517578,40.79999923706055,41.43000030517578,26854567
2025-09-01,41.68000030517578,42.36000061035156,40.79999923706055,41.9900016784668,26101578
2025-09-02,42.29999923706055,42.349998474121094,40.08000183105469,40.59000015258789,25449876
2025-09-03,40.86000061035156,42.880001068115234,39.709999084472656,39.91999816894531,30387919
2025-09-04,39.90999984741211,41.5099983215332,38.880001068115234,39.560001373291016,30674009
2025-09-05,39.66999816894531,42.849998474121094,39.310001373291016,42.560001373291016,45465262
2025-09-08,43.75,44.63999938964844,42.41999816894531,44.38999938964844,44353821
2025-09-09,43.95000076293945,45.08000183105469,43.349998474121094,43.5099983215332,25561738
2025-09-10,41.040000915527344,42.189998626708984,40.72999954223633,41.650001525878906,38132824
2025-09-11,41.380001068115234,42.54999923706055,41.29999923706055,42.119998931884766,22006091
2025-09-12,42.25,43.529998779296875,41.880001068115234,42.279998779296875,19974486
2025-09-15,42.540000915527344,44.79999923706055,42.41999816894531,43.4900016784668,27331858
2025-09-16,43.79999923706055,44.77000045776367,42.189998626708984,43.5,25028354
2025-09-17,43.349998474121094,44.439998626708984,42.599998474121094,44.290000915527344,19511309
2025-09-18,43.97999954223633,43.9900016784668,41.70000076293945,42.099998474121094,26512048
2025-09-19,42.369998931884766,43.970001220703125,42.29999923706055,42.86000061035156,22534169
2025-09-22,43.34000015258789,43.72999954223633,41.29999923706055,42.11000061035156,18985760
2025-09-23,41.689998626708984,42.22999954223633,40.060001373291016,40.70000076293945,19219242
2025-09-24,40.77000045776367,41.9900016784668,40.599998474121094,41.689998626708984,16200091
2025-09-25,42.779998779296875,44.279998779296875,42.25,43.4900016784668,40179815
2025-09-26,43.36000061035156,44.9900016784668,43.20000076293945,44.560001373291016,30052705
2025-09-29,45.0,48.0,44.650001525878906,47.790000915527344,37030325
2025-09-30,47.779998779296875,50.11000061035156,47.20000076293945,49.5,30542810
2025-10-09,51.369998931884766,54.439998626708984,50.15999984741211,53.619998931884766,43606397
2025-10-10,53.29999923706055,54.150001525878906,51.18000030517578,53.0099983215332,37663983
2025-10-13,51.040000915527344,54.790000915527344,51.040000915527344,53.720001220703125,28557401
2025-10-14,54.79999923706055,55.150001525878906,49.0099983215332,49.810001373291016,40119058
2025-10-15,50.349998474121094,50.849998474121094,47.5099983215332,48.38999938964844,39578666
2025-10-16,48.02000045776367,49.0,47.400001525878906,47.900001525878906,17638533
2025-10-17,48.43000030517578,49.099998474121094,46.43000030517578,46.599998474121094,20248973
2025-10-20,46.97999954223633,47.630001068115234,46.0,46.369998931884766,17786326
2025-10-21,46.880001068115234,47.68000030517578,46.40999984741211,47.220001220703125,17574125
2025-10-22,46.849998474121094,48.349998474121094,46.459999084472656,48.29999923706055,19296055
2025-10-23,48.29999923706055,50.04999923706055,48.15999984741211,49.95000076293945,23169221
2025-10-24,50.5,54.25,50.310001373291016,52.45000076293945,28708055
2025-10-27,52.779998779296875,53.84000015258789,52.52000045776367,53.650001525878906,23272597
2025-10-28,53.150001525878906,54.849998474121094,52.150001525878906,52.599998474121094,23719150
2025-10-29,52.7599983215332,53.93000030517578,51.709999084472656,53.84000015258789,20937070
2025-10-30,53.779998779296875,57.880001068115234,53.40999984741211,56.900001525878906,45304755
2025-10-31,56.09000015258789,59.970001220703125,56.08000183105469,56.25,46931808
2025-11-03,58.0099983215332,58.97999954223633,56.43000030517578,57.61000061035156,29171381
2025-11-04,58.209999084472656,58.22999954223633,54.0,55.08000183105469,25023368
2025-11-05,53.279998779296875,55.9900016784668,52.79999923706055,54.959999084472656,21513307
2025-11-06,54.970001220703125,57.22999954223633,54.959999084472656,56.7400016784668,20478175
2025-11-07,57.380001068115234,61.09000015258789,56.84000015258789,60.40999984741211,34605508
2025-11-10,61.79999923706055,63.79999923706055,60.34000015258789,61.13999938964844,39828745
2025-11-11,60.9900016784668,61.58000183105469,58.900001525878906,59.2400016784668,23990520
2025-11-12,58.5,59.95000076293945,57.599998474121094,58.79999923706055,21801179
2025-11-13,59.0,64.68000030517578,59.0,64.52999877929688,49464589
2025-11-14,64.52999877929688,65.52999877929688,62.349998474121094,62.79999923706055,30889104
2025-11-17,65.01000213623047,69.08000183105469,65.01000213623047,69.08000183105469,42659715
2025-11-18,71.1500015258789,73.95999908447266,67.62000274658203,68.19999694824219,65977844
2025-11-19,70.25,72.1500015258789,67.80999755859375,69.87000274658203,48289526
2025-11-20,70.5,75.0,69.87000274658203,71.22000122070312,43872605
2025-11-21,66.77999877929688,67.44000244140625,64.0999984741211,64.0999984741211,25972861
2025-11-24,63.91999816894531,63.91999816894531,59.040000915527344,60.0,47674559
2025-11-25,61.0,62.29999923706055,60.15999984741211,61.58000183105469,35355548
2025-11-26,63.16999816894531,65.98999786376953,61.779998779296875,63.93000030517578,36871518
2025-11-27,64.70999908447266,66.0,63.61000061035156,63.72999954223633,23516400
2025-11-28,63.7400016784668,67.80999755859375,63.54999923706055,66.8499984741211,30169830
2025-12-01,68.8499984741211,71.16000366210938,66.83999633789062,67.29000091552734,31801423
2025-12-02,66.01000213623047,67.4000015258789,64.80000305175781,66.6500015258789,20624803
2025-12-03,66.87999725341797,67.25,62.0,62.29999923706055,33447223
2025-12-04,62.9900016784668,63.810001373291016,61.5,62.31999969482422,20580118
2025-12-05,61.599998474121094,63.0,61.08000183105469,62.20000076293945,18489286
2025-12-08,62.16999816894531,66.47000122070312,62.09000015258789,65.86000061035156,27437571
2025-12-09,65.20999908447266,65.68000030517578,63.0,63.86000061035156,20539079
2025-12-10,64.04000091552734,66.87999725341797,62.849998474121094,65.37999725341797,23199031
2025-12-11,66.25,67.72000122070312,65.7300033569336,66.38999938964844,20999964
2025-12-12,67.5,68.0,63.400001525878906,64.80000305175781,24274917
2025-12-15,64.16999816894531,65.1500015258789,61.41999816894531,62.86000061035156,26089375
2025-12-16,63.130001068115234,63.86000061035156,60.099998474121094,62.11000061035156,25681713
