date,nav,change_pct
2022-06-09,0.8359,-1.55
2022-06-10,0.8443,1.0
2022-06-13,0.8273,-2.01
2022-06-14,0.8318,0.54
2022-06-15,0.8378,0.72
2022-06-16,0.8278,-1.19
2022-06-17,0.8345,0.81
2022-06-20,0.8454,1.31
2022-06-21,0.8489,0.41
2022-06-22,0.8382,-1.26
2022-06-23,0.8523,1.68
2022-06-24,0.8726,2.38
2022-06-27,0.8858,1.51
2022-06-28,0.8878,0.23
2022-06-29,0.8755,-1.39
2022-06-30,0.8873,1.35
2022-07-01,0.8797,-0.86
2022-07-04,0.879,-0.08
2022-07-05,0.8775,-0.17
2022-07-06,0.8687,-1.0
2022-07-07,0.8777,1.04
2022-07-08,0.8784,0.08
2022-07-11,0.8575,-2.38
2022-07-12,0.8519,-0.65
2022-07-13,0.8553,0.4
2022-07-14,0.86,0.55
2022-07-15,0.8575,-0.29
2022-07-18,0.8641,0.77
2022-07-19,0.8567,-0.86
2022-07-20,0.8652,0.99
2022-07-21,0.8604,-0.55
2022-07-22,0.8594,-0.12
2022-07-25,0.8602,0.09
2022-07-26,0.8698,1.12
2022-07-27,0.8755,0.66
2022-07-28,0.876,0.06
2022-07-29,0.8635,-1.43
2022-08-01,0.8702,0.78
2022-08-02,0.8614,-1.01
2022-08-03,0.8571,-0.5
2022-08-04,0.8634,0.74
2022-08-05,0.8626,-0.09
2022-08-08,0.8627,0.01
2022-08-09,0.8614,-0.15
2022-08-10,0.8521,-1.08
2022-08-11,0.8609,1.03
2022-08-12,0.8633,0.28
2022-08-15,0.8683,0.58
2022-08-16,0.867,-0.15
2022-08-17,0.872,0.58
2022-08-18,0.8753,0.38
2022-08-19,0.8687,-0.75
2022-08-22,0.8702,0.17
2022-08-23,0.8675,-0.31
2022-08-24,0.8517,-1.82
2022-08-25,0.8608,1.07
2022-08-26,0.8656,0.56
2022-08-29,0.8646,-0.12
2022-08-30,0.8666,0.23
2022-08-31,0.8689,0.27
2022-09-01,0.8561,-1.47
2022-09-02,0.8513,-0.56
2022-09-05,0.8461,-0.61
2022-09-06,0.8513,0.61
2022-09-07,0.8494,-0.22
2022-09-08,0.85,0.07
2022-09-09,0.8568,0.8
2022-09-13,0.8602,0.4
2022-09-14,0.8516,-1.0
2022-09-15,0.8451,-0.76
2022-09-16,0.8377,-0.88
2022-09-19,0.8352,-0.3
2022-09-20,0.846,1.29
2022-09-21,0.8319,-1.67
2022-09-22,0.8288,-0.37
2022-09-23,0.8182,-1.28
2022-09-26,0.8336,1.88
2022-09-27,0.8467,1.57
2022-09-28,0.8333,-1.58
2022-09-29,0.8291,-0.5
2022-09-30,0.8219,-0.87
2022-10-10,0.8012,-2.52
2022-10-11,0.7973,-0.49
2022-10-12,0.7947,-0.33
2022-10-13,0.7885,-0.78
2022-10-14,0.7953,0.86
2022-10-17,0.7923,-0.38
2022-10-18,0.7994,0.9
2022-10-19,0.78,-2.43
2022-10-20,0.7731,-0.88
2022-10-21,0.776,0.38
2022-10-24,0.7446,-4.05
2022-10-25,0.7487,0.55
2022-10-26,0.7519,0.43
2022-10-27,0.7436,-1.1
2022-10-28,0.7262,-2.34
2022-10-31,0.7219,-0.59
2022-11-01,0.7417,2.74
2022-11-02,0.759,2.33
2022-11-03,0.7507,-1.09
2022-11-04,0.7756,3.32
2022-11-07,0.7771,0.19
2022-11-08,0.7723,-0.62
2022-11-09,0.7649,-0.96
2022-11-10,0.7639,-0.13
2022-11-11,0.7827,2.46
2022-11-14,0.7788,-0.5
2022-11-15,0.7938,1.93
2022-11-16,0.7866,-0.91
2022-11-17,0.7865,-0.01
2022-11-18,0.7904,0.5
2022-11-21,0.779,-1.44
2022-11-22,0.7686,-1.34
2022-11-23,0.7652,-0.44
2022-11-24,0.7672,0.26
2022-11-25,0.7606,-0.86
2022-11-28,0.7642,0.47
2022-11-29,0.7878,3.09
2022-11-30,0.8031,1.94
2022-12-01,0.8025,-0.07
2022-12-02,0.8046,0.26
2022-12-05,0.8182,1.69
2022-12-06,0.818,-0.02
2022-12-07,0.8031,-1.82
2022-12-08,0.8215,2.29
2022-12-09,0.8324,1.33
2022-12-12,0.8177,-1.77
2022-12-13,0.8237,0.73
2022-12-14,0.8225,-0.15
2022-12-15,0.8156,-0.84
2022-12-16,0.8217,0.75
2022-12-19,0.8117,-1.22
2022-12-20,0.7986,-1.61
2022-12-21,0.8023,0.46
2022-12-22,0.8154,1.63
2022-12-23,0.811,-0.54
2022-12-26,0.8093,-0.21
2022-12-27,0.813,0.46
2022-12-28,0.8108,-0.27
2022-12-29,0.8135,0.33
2022-12-30,0.8137,0.02
2022-12-31,0.8137,0.0
2023-01-03,0.822,1.02
2023-01-04,0.8401,2.2
2023-01-05,0.8568,1.99
2023-01-06,0.8608,0.47
2023-01-09,0.8775,1.94
2023-01-10,0.8781,0.07
2023-01-11,0.8751,-0.34
2023-01-12,0.8685,-0.75
2023-01-13,0.8851,1.91
2023-01-16,0.8854,0.03
2023-01-17,0.8774,-0.9
2023-01-18,0.8743,-0.35
2023-01-19,0.8794,0.58
2023-01-20,0.8895,1.15
2023-01-30,0.8864,-0.35
2023-01-31,0.8788,-0.86
2023-02-01,0.8915,1.45
2023-02-02,0.8902,-0.15
2023-02-03,0.8787,-1.29
2023-02-06,0.8634,-1.74
2023-02-07,0.8697,0.73
2023-02-08,0.8643,-0.62
2023-02-09,0.8845,2.34
2023-02-10,0.8721,-1.4
2023-02-13,0.8918,2.26
2023-02-14,0.8874,-0.49
2023-02-15,0.8813,-0.69
2023-02-16,0.8887,0.84
2023-02-17,0.8772,-1.29
2023-02-20,0.8873,1.15
2023-02-21,0.8687,-2.1
2023-02-22,0.8668,-0.22
2023-02-23,0.8694,0.3
2023-02-24,0.8548,-1.68
2023-02-27,0.8637,1.04
2023-02-28,0.865,0.15
2023-03-01,0.8871,2.55
2023-03-02,0.8818,-0.6
2023-03-03,0.8924,1.2
2023-03-06,0.8871,-0.59
2023-03-07,0.8747,-1.4
2023-03-08,0.8674,-0.83
2023-03-09,0.8571,-1.19
2023-03-10,0.8472,-1.16
2023-03-13,0.8625,1.81
2023-03-14,0.8517,-1.25
2023-03-15,0.8487,-0.35
2023-03-16,0.8485,-0.02
2023-03-17,0.8478,-0.08
2023-03-20,0.8299,-2.11
2023-03-21,0.8453,1.86
2023-03-22,0.8443,-0.12
2023-03-23,0.8546,1.22
2023-03-24,0.8455,-1.06
2023-03-27,0.8412,-0.51
2023-03-28,0.8491,0.94
2023-03-29,0.8577,1.01
2023-03-30,0.8689,1.31
2023-03-31,0.8711,0.25
2023-04-03,0.8675,-0.41
2023-04-04,0.8608,-0.77
2023-04-06,0.8581,-0.31
2023-04-07,0.8586,0.06
2023-04-10,0.856,-0.3
2023-04-11,0.8571,0.13
2023-04-12,0.8385,-2.17
2023-04-13,0.8396,0.13
2023-04-14,0.836,-0.43
2023-04-17,0.8451,1.09
2023-04-18,0.8453,0.02
2023-04-19,0.8435,-0.21
2023-04-20,0.8395,-0.47
2023-04-21,0.8257,-1.64
2023-04-24,0.8193,-0.78
2023-04-25,0.8126,-0.82
2023-04-26,0.823,1.28
2023-04-27,0.822,-0.12
2023-04-28,0.8285,0.79
2023-05-04,0.8081,-2.46
2023-05-05,0.81,0.24
2023-05-08,0.8034,-0.81
2023-05-09,0.7964,-0.87
2023-05-10,0.7972,0.1
2023-05-11,0.8025,0.66
2023-05-12,0.8004,-0.26
2023-05-15,0.8146,1.77
2023-05-16,0.8092,-0.66
2023-05-17,0.8058,-0.42
2023-05-18,0.8021,-0.46
2023-05-19,0.8046,0.31
2023-05-22,0.8124,0.97
2023-05-23,0.8044,-0.98
2023-05-24,0.7948,-1.19
2023-05-25,0.7852,-1.21
2023-05-26,0.7957,1.34
2023-05-29,0.7885,-0.9
2023-05-30,0.7868,-0.22
2023-05-31,0.7763,-1.33
2023-06-01,0.7857,1.21
2023-06-02,0.8033,2.24
2023-06-05,0.7993,-0.5
2023-06-06,0.8053,0.75
2023-06-07,0.8062,0.11
2023-06-08,0.8108,0.57
2023-06-09,0.8144,0.44
2023-06-12,0.8189,0.55
2023-06-13,0.8232,0.53
2023-06-14,0.8303,0.86
2023-06-15,0.8448,1.75
2023-06-16,0.845,0.02
2023-06-19,0.8356,-1.11
2023-06-20,0.8232,-1.48
2023-06-21,0.8114,-1.43
2023-06-26,0.8012,-1.26
2023-06-27,0.8127,1.44
2023-06-28,0.8111,-0.2
2023-06-29,0.8046,-0.8
2023-06-30,0.8086,0.5
2023-07-03,0.8203,1.45
2023-07-04,0.8218,0.18
2023-07-05,0.8143,-0.91
2023-07-06,0.8035,-1.33
2023-07-07,0.8042,0.09
2023-07-10,0.8091,0.61
2023-07-11,0.8113,0.27
2023-07-12,0.8163,0.62
2023-07-13,0.8329,2.03
2023-07-14,0.83,-0.35
2023-07-17,0.8284,-0.19
2023-07-18,0.821,-0.89
2023-07-19,0.8204,-0.07
2023-07-20,0.8172,-0.39
2023-07-21,0.8222,0.61
2023-07-24,0.8223,0.01
2023-07-25,0.841,2.27
2023-07-26,0.8422,0.14
2023-07-27,0.8455,0.39
2023-07-28,0.8593,1.63
2023-07-31,0.8618,0.29
2023-08-01,0.8569,-0.57
2023-08-02,0.8471,-1.14
2023-08-03,0.8545,0.87
2023-08-04,0.859,0.53
2023-08-07,0.8559,-0.36
2023-08-08,0.8514,-0.53
2023-08-09,0.8512,-0.02
2023-08-10,0.8495,-0.2
2023-08-11,0.8405,-1.06
2023-08-14,0.8413,0.1
2023-08-15,0.8381,-0.38
2023-08-16,0.8301,-0.95
2023-08-17,0.8379,0.94
2023-08-18,0.8251,-1.53
2023-08-21,0.8237,-0.17
2023-08-22,0.8288,0.62
2023-08-23,0.8309,0.25
2023-08-24,0.8385,0.91
2023-08-25,0.8322,-0.75
2023-08-28,0.8315,-0.08
2023-08-29,0.8494,2.15
2023-08-30,0.8519,0.29
2023-08-31,0.8483,-0.42
2023-09-01,0.8524,0.48
2023-09-04,0.8635,1.3
2023-09-05,0.8578,-0.66
2023-09-06,0.8562,-0.19
2023-09-07,0.8464,-1.14
2023-09-08,0.8456,-0.09
2023-09-11,0.8498,0.5
2023-09-12,0.8462,-0.42
2023-09-13,0.8425,-0.44
2023-09-14,0.843,0.06
2023-09-15,0.8426,-0.05
2023-09-18,0.8422,-0.05
2023-09-19,0.8418,-0.05
2023-09-20,0.8365,-0.63
2023-09-21,0.8253,-1.34
2023-09-22,0.8397,1.74
2023-09-25,0.8333,-0.76
2023-09-26,0.8268,-0.78
2023-09-27,0.8289,0.25
2023-09-28,0.8245,-0.53
2023-10-09,0.8294,0.59
2023-10-10,0.8322,0.34
2023-10-11,0.8366,0.53
2023-10-12,0.8422,0.67
2023-10-13,0.8309,-1.34
2023-10-16,0.8244,-0.78
2023-10-17,0.8249,0.06
2023-10-18,0.822,-0.35
2023-10-19,0.8095,-1.52
2023-10-20,0.8054,-0.51
2023-10-23,0.8048,-0.07
2023-10-24,0.8081,0.41
2023-10-25,0.8111,0.37
2023-10-26,0.8078,-0.41
2023-10-27,0.8169,1.13
2023-10-30,0.8184,0.18
2023-10-31,0.8144,-0.49
2023-11-01,0.8172,0.34
2023-11-02,0.8155,-0.21
2023-11-03,0.8256,1.24
2023-11-06,0.8312,0.68
2023-11-07,0.8285,-0.32
2023-11-08,0.832,0.42
2023-11-09,0.8268,-0.62
2023-11-10,0.8218,-0.6
2023-11-13,0.8253,0.43
2023-11-14,0.8221,-0.39
2023-11-15,0.8303,1.0
2023-11-16,0.8247,-0.67
2023-11-17,0.8215,-0.39
2023-11-20,0.8302,1.06
2023-11-21,0.8302,0.0
2023-11-22,0.8292,-0.12
2023-11-23,0.8305,0.16
2023-11-24,0.8265,-0.48
2023-11-27,0.8222,-0.52
2023-11-28,0.8289,0.81
2023-11-29,0.8254,-0.42
2023-11-30,0.8317,0.76
2023-12-01,0.8279,-0.46
2023-12-04,0.8222,-0.69
2023-12-05,0.8077,-1.76
2023-12-06,0.8113,0.45
2023-12-07,0.8114,0.01
2023-12-08,0.8096,-0.22
2023-12-11,0.8078,-0.22
2023-12-12,0.8175,1.2
2023-12-13,0.8088,-1.06
2023-12-14,0.8071,-0.21
2023-12-15,0.8035,-0.45
2023-12-18,0.8052,0.21
2023-12-19,0.8058,0.07
2023-12-20,0.7999,-0.73
2023-12-21,0.8027,0.35
2023-12-22,0.7917,-1.37
2023-12-25,0.7927,0.13
2023-12-26,0.7921,-0.08
2023-12-27,0.7948,0.34
2023-12-28,0.8045,1.22
2023-12-29,0.806,0.19
2023-12-31,0.8059,-0.01
2024-01-02,0.8017,-0.52
2024-01-03,0.8008,-0.11
2024-01-04,0.7997,-0.14
2024-01-05,0.7974,-0.29
2024-01-08,0.7962,-0.15
2024-01-09,0.7999,0.46
2024-01-10,0.8031,0.4
2024-01-11,0.8046,0.19
2024-01-12,0.8053,0.09
2024-01-15,0.8077,0.3
2024-01-16,0.8022,-0.68
2024-01-17,0.7883,-1.73
2024-01-18,0.7884,0.01
2024-01-19,0.7859,-0.32
2024-01-22,0.7711,-1.88
2024-01-23,0.7782,0.92
2024-01-24,0.7916,1.72
2024-01-25,0.8019,1.3
2024-01-26,0.7956,-0.79
2024-01-29,0.7946,-0.13
2024-01-30,0.7823,-1.55
2024-01-31,0.7763,-0.77
2024-02-01,0.7816,0.68
2024-02-02,0.7837,0.27
2024-02-05,0.7814,-0.29
2024-02-06,0.7989,2.24
2024-02-07,0.8026,0.46
2024-02-08,0.807,0.55
2024-02-19,0.8237,2.07
2024-02-20,0.8248,0.13
2024-02-21,0.8261,0.16
2024-02-22,0.8357,1.16
2024-02-23,0.841,0.63
2024-02-26,0.837,-0.48
2024-02-27,0.8387,0.2
2024-02-28,0.8333,-0.64
2024-02-29,0.8402,0.83
2024-03-01,0.8467,0.77
2024-03-04,0.8468,0.01
2024-03-05,0.8363,-1.24
2024-03-06,0.8396,0.39
2024-03-07,0.8336,-0.71
2024-03-08,0.833,-0.07
2024-03-11,0.8426,1.15
2024-03-12,0.8629,2.41
2024-03-13,0.8647,0.21
2024-03-14,0.8589,-0.67
2024-03-15,0.8565,-0.28
2024-03-18,0.8634,0.81
2024-03-19,0.8592,-0.49
2024-03-20,0.8673,0.94
2024-03-21,0.8747,0.85
2024-03-22,0.8631,-1.33
2024-03-25,0.8607,-0.28
2024-03-26,0.8592,-0.17
2024-03-27,0.8569,-0.27
2024-03-28,0.8602,0.39
2024-03-29,0.8624,0.26
2024-04-01,0.8695,0.82
2024-04-02,0.8766,0.82
2024-04-03,0.8755,-0.13
2024-04-08,0.8693,-0.71
2024-04-09,0.8704,0.13
2024-04-10,0.8721,0.2
2024-04-11,0.8786,0.75
2024-04-12,0.8707,-0.9
2024-04-15,0.8692,-0.17
2024-04-16,0.8569,-1.42
2024-04-17,0.858,0.13
2024-04-18,0.8648,0.79
2024-04-19,0.8589,-0.68
2024-04-22,0.8717,1.49
2024-04-23,0.886,1.64
2024-04-24,0.8865,0.06
2024-04-25,0.8821,-0.5
2024-04-26,0.8985,1.86
2024-04-29,0.8926,-0.66
2024-04-30,0.886,-0.74
2024-05-06,0.927,4.63
2024-05-07,0.9213,-0.61
2024-05-08,0.9157,-0.61
2024-05-09,0.9285,1.4
2024-05-10,0.9312,0.29
2024-05-13,0.9425,1.21
2024-05-14,0.9447,0.23
2024-05-15,0.9443,-0.04
2024-05-16,0.9413,-0.32
2024-05-17,0.9375,-0.4
2024-05-20,0.9363,-0.13
2024-05-21,0.9273,-0.96
2024-05-22,0.9212,-0.66
2024-05-23,0.9177,-0.38
2024-05-24,0.916,-0.19
2024-05-27,0.9244,0.92
2024-05-28,0.919,-0.58
2024-05-29,0.9168,-0.24
2024-05-30,0.9161,-0.08
2024-05-31,0.9112,-0.53
2024-06-03,0.9174,0.68
2024-06-04,0.9216,0.46
2024-06-05,0.9184,-0.35
2024-06-06,0.9207,0.25
2024-06-07,0.9136,-0.77
2024-06-11,0.9145,0.1
2024-06-12,0.916,0.16
2024-06-13,0.9207,0.51
2024-06-14,0.9192,-0.16
2024-06-17,0.9176,-0.17
2024-06-18,0.9144,-0.35
2024-06-19,0.9212,0.74
2024-06-20,0.9157,-0.6
2024-06-21,0.9083,-0.81
2024-06-24,0.9039,-0.48
2024-06-25,0.9016,-0.25
2024-06-26,0.9008,-0.09
2024-06-27,0.8878,-1.44
2024-06-28,0.8879,0.01
2024-06-30,0.8878,-0.01
2024-07-01,0.8911,0.37
2024-07-02,0.8828,-0.93
2024-07-03,0.8851,0.26
2024-07-04,0.8847,-0.05
2024-07-05,0.8815,-0.36
2024-07-08,0.8768,-0.53
2024-07-09,0.88,0.36
2024-07-10,0.8786,-0.16
2024-07-11,0.8876,1.02
2024-07-12,0.9011,1.52
2024-07-15,0.8876,-1.5
2024-07-16,0.8821,-0.62
2024-07-17,0.8743,-0.88
2024-07-18,0.8769,0.3
2024-07-19,0.875,-0.22
2024-07-22,0.8783,0.38
2024-07-23,0.8682,-1.15
2024-07-24,0.8602,-0.92
2024-07-25,0.8492,-1.28
2024-07-26,0.8553,0.72
2024-07-29,0.858,0.32
2024-07-30,0.8524,-0.65
2024-07-31,0.8674,1.76
2024-08-01,0.858,-1.08
2024-08-02,0.8467,-1.32
2024-08-05,0.8378,-1.05
2024-08-06,0.8521,1.71
2024-08-07,0.8585,0.75
2024-08-08,0.8691,1.23
2024-08-09,0.8675,-0.18
2024-08-12,0.8718,0.5
2024-08-13,0.8765,0.54
2024-08-14,0.8705,-0.68
2024-08-15,0.8742,0.43
2024-08-16,0.8772,0.34
2024-08-19,0.8815,0.49
2024-08-20,0.8743,-0.82
2024-08-21,0.8785,0.48
2024-08-22,0.8822,0.42
2024-08-23,0.882,-0.02
2024-08-26,0.8793,-0.31
2024-08-27,0.8818,0.28
2024-08-28,0.8768,-0.57
2024-08-29,0.8837,0.79
2024-08-30,0.8898,0.69
2024-09-02,0.8843,-0.62
2024-09-03,0.8864,0.24
2024-09-04,0.8856,-0.09
2024-09-05,0.8878,0.25
2024-09-06,0.8811,-0.75
2024-09-09,0.8776,-0.4
2024-09-10,0.8778,0.02
2024-09-11,0.8839,0.69
2024-09-12,0.8846,0.08
2024-09-13,0.8864,0.2
2024-09-18,0.8939,0.85
2024-09-19,0.9035,1.07
2024-09-20,0.9042,0.08
2024-09-23,0.8989,-0.59
2024-09-24,0.9176,2.08
2024-09-25,0.9108,-0.74
2024-09-26,0.9499,4.29
2024-09-27,0.9781,2.97
2024-09-30,1.015,3.77
2024-10-08,1.0471,3.16
2024-10-09,1.0274,-1.88
2024-10-10,1.0498,2.18
2024-10-11,1.0487,-0.1
2024-10-14,1.04,-0.83
2024-10-15,1.0109,-2.8
2024-10-16,1.0125,0.16
2024-10-17,1.005,-0.74
2024-10-18,1.0402,3.5
2024-10-21,1.0305,-0.93
2024-10-22,1.0394,0.86
2024-10-23,1.0625,2.22
2024-10-24,1.0558,-0.63
2024-10-25,1.0493,-0.62
2024-10-28,1.0532,0.37
2024-10-29,1.0601,0.66
2024-10-30,1.051,-0.86
2024-10-31,1.0355,-1.47
2024-11-01,1.0412,0.55
2024-11-04,1.0536,1.19
2024-11-05,1.0581,0.43
2024-11-06,1.0489,-0.87
2024-11-07,1.0742,2.41
2024-11-08,1.0668,-0.69
2024-11-11,1.0703,0.33
2024-11-12,1.0523,-1.68
2024-11-13,1.0516,-0.07
2024-11-14,1.0399,-1.11
2024-11-15,1.0432,0.32
2024-11-18,1.0443,0.11
2024-11-19,1.0458,0.14
2024-11-20,1.0486,0.27
2024-11-21,1.0587,0.96
2024-11-22,1.0582,-0.05
2024-11-25,1.0682,0.95
2024-11-26,1.0609,-0.68
2024-11-27,1.0798,1.78
2024-11-28,1.0713,-0.79
2024-11-29,1.0802,0.83
2024-12-02,1.0928,1.17
2024-12-03,1.1003,0.69
2024-12-04,1.1024,0.19
2024-12-05,1.0927,-0.88
2024-12-06,1.1075,1.35
2024-12-09,1.1235,1.44
2024-12-10,1.1211,-0.21
2024-12-11,1.1215,0.04
2024-12-12,1.1356,1.26
2024-12-13,1.1234,-1.07
2024-12-16,1.1195,-0.35
2024-12-17,1.1227,0.29
2024-12-18,1.1155,-0.64
2024-12-19,1.1105,-0.45
2024-12-20,1.1119,0.13
2024-12-23,1.1082,-0.33
2024-12-24,1.1111,0.26
2024-12-25,1.1109,-0.02
2024-12-26,1.1124,0.14
2024-12-27,1.1066,-0.52
2024-12-30,1.1094,0.25
2024-12-31,1.1097,0.03
2025-01-02,1.11,0.03
2025-01-03,1.1143,0.39
2025-01-06,1.1064,-0.71
2025-01-07,1.1013,-0.46
2025-01-08,1.0978,-0.32
2025-01-09,1.0995,0.15
2025-01-10,1.0993,-0.02
2025-01-13,1.0875,-1.07
2025-01-14,1.0933,0.53
2025-01-15,1.0901,-0.29
2025-01-16,1.1006,0.96
2025-01-17,1.1146,1.27
2025-01-20,1.1255,0.98
2025-01-21,1.1449,1.72
2025-01-22,1.1416,-0.29
2025-01-23,1.1366,-0.44
2025-01-24,1.1504,1.21
2025-01-27,1.1581,0.67
2025-02-05,1.1769,1.62
2025-02-06,1.1867,0.83
2025-02-07,1.1941,0.62
2025-02-10,1.1948,0.06
2025-02-11,1.191,-0.32
2025-02-12,1.2065,1.3
2025-02-13,1.205,-0.12
2025-02-14,1.2408,2.97
2025-02-17,1.2271,-1.1
2025-02-18,1.2404,1.08
2025-02-19,1.2397,-0.06
2025-02-20,1.2377,-0.16
2025-02-21,1.2592,1.74
2025-02-24,1.2482,-0.87
2025-02-25,1.2341,-1.13
2025-02-26,1.262,2.26
2025-02-27,1.2537,-0.66
2025-02-28,1.2268,-2.15
2025-03-03,1.2309,0.33
2025-03-04,1.2222,-0.71
2025-03-05,1.2551,2.69
2025-03-06,1.2793,1.93
2025-03-07,1.2772,-0.16
2025-03-10,1.2641,-1.03
2025-03-11,1.3071,3.4
2025-03-12,1.2924,-1.12
2025-03-13,1.2835,-0.69
2025-03-14,1.3158,2.52
2025-03-17,1.3321,1.24
2025-03-18,1.3497,1.32
2025-03-19,1.3571,0.55
2025-03-20,1.3383,-1.39
