date,nav,change_pct
2021-12-10,1.3477,1.41
2021-12-13,1.3464,-0.1
2021-12-14,1.3476,0.09
2021-12-15,1.3544,0.5
2021-12-16,1.3505,-0.29
2021-12-17,1.3221,-2.1
2021-12-20,1.28,-3.18
2021-12-21,1.2893,0.73
2021-12-22,1.2913,0.16
2021-12-23,1.3148,1.82
2021-12-24,1.2962,-1.41
2021-12-27,1.2846,-0.89
2021-12-28,1.2848,0.02
2021-12-29,1.2739,-0.85
2021-12-30,1.2996,2.02
2021-12-31,1.296,-0.28
2022-01-04,1.2656,-2.35
2022-01-05,1.2148,-4.01
2022-01-06,1.2031,-0.96
2022-01-07,1.1788,-2.02
2022-01-10,1.1746,-0.36
2022-01-11,1.1586,-1.36
2022-01-12,1.1815,1.98
2022-01-13,1.1648,-1.41
2022-01-14,1.1788,1.2
2022-01-17,1.1968,1.53
2022-01-18,1.2097,1.08
2022-01-19,1.1887,-1.74
2022-01-20,1.1775,-0.94
2022-01-21,1.1609,-1.41
2022-01-24,1.1764,1.34
2022-01-25,1.1522,-2.06
2022-01-26,1.1538,0.14
2022-01-27,1.1249,-2.5
2022-01-28,1.1212,-0.33
