date,nav,change_pct
2017-01-20,0.9523,0.3266
2017-01-23,0.9562,0.4095
2017-01-24,0.9548,-0.1464
2017-01-25,0.9489,-0.6179
2017-01-26,0.9427,-0.6534
2017-02-03,0.9529,1.082
2017-02-06,0.961,0.85
2017-02-07,0.9687,0.8012
2017-02-08,0.9693,0.0619
2017-02-09,0.9756,0.65
2017-02-10,0.9644,-1.148
2017-02-13,0.9701,0.591
2017-02-14,0.9683,-0.1855
2017-02-15,0.9662,-0.2169
2017-02-16,0.971,0.4968
2017-02-17,0.9735,0.2575
2017-02-20,0.9727,-0.0822
2017-02-21,0.9728,0.0103
2017-02-22,0.973,0.0206
2017-02-23,0.9749,0.1953
2017-02-24,0.9855,1.0873
2017-02-27,0.9885,0.3044
2017-02-28,0.9923,0.3844
2017-03-01,0.9803,-1.2093
2017-03-02,0.9813,0.102
2017-03-03,0.9748,-0.6624
2017-03-06,0.9757,0.0923
2017-03-07,0.9721,-0.369
2017-03-08,0.9671,-0.5144
2017-03-09,0.962,-0.5273
2017-03-10,0.9561,-0.6133
2017-03-13,0.964,0.8263
2017-03-14,0.959,-0.5187
2017-03-15,0.9596,0.0626
2017-03-16,0.9739,1.4902
2017-03-17,0.9731,-0.0821
2017-03-20,0.9779,0.4933
2017-03-21,0.9735,-0.4499
2017-03-22,0.9816,0.832
2017-03-23,0.9816,0.0
2017-03-24,0.9805,-0.1121
2017-03-27,0.9892,0.8873
2017-03-28,0.9881,-0.1112
2017-03-29,0.9865,-0.1619
2017-03-30,0.9861,-0.0405
2017-03-31,0.9801,-0.6085
2017-04-05,0.9894,0.9489
2017-04-06,0.988,-0.1415
2017-04-07,0.9971,0.9211
2017-04-10,0.992,-0.5115
2017-04-11,0.9934,0.1411
2017-04-12,1.0016,0.8254
2017-04-13,1.0089,0.7288
2017-04-14,1.0086,-0.0297
2017-04-17,1.0095,0.0892
2017-04-18,1.0072,-0.2278
2017-04-19,1.006,-0.1191
2017-04-20,1.0052,-0.0795
2017-04-21,1.0048,-0.0398
2017-04-24,0.999,-0.5772
2017-04-25,0.9981,-0.0901
2017-04-26,0.994,-0.4108
2017-04-27,0.9958,0.1811
2017-04-28,0.9985,0.2711
2017-05-02,0.9906,-0.7912
2017-05-03,0.9887,-0.1918
2017-05-04,0.9753,-1.3553
2017-05-05,0.9739,-0.1435
2017-05-08,0.9728,-0.1129
2017-05-09,0.9718,-0.1028
2017-05-10,0.9674,-0.4528
2017-05-11,0.9686,0.124
2017-05-12,0.9725,0.4026
2017-05-15,0.975,0.2571
2017-05-16,0.9766,0.1641
2017-05-17,0.9795,0.2969
2017-05-18,0.9866,0.7249
2017-05-19,0.9848,-0.1824
2017-05-22,0.9871,0.2335
2017-05-23,0.9918,0.4761
2017-05-24,0.9824,-0.9478
2017-05-25,0.9858,0.3461
2017-05-26,0.9878,0.2029
2017-05-31,0.9827,-0.5163
2017-06-01,0.9826,-0.0102
2017-06-02,0.9799,-0.2748
2017-06-05,0.992,1.2348
2017-06-06,0.9964,0.4435
2017-06-07,0.9982,0.1807
2017-06-08,0.9947,-0.3506
2017-06-09,0.9847,-1.0053
2017-06-12,0.9818,-0.2945
2017-06-13,0.9802,-0.163
2017-06-14,0.9831,0.2959
2017-06-15,0.9784,-0.4781
2017-06-16,0.9756,-0.2862
2017-06-19,0.9737,-0.1948
2017-06-20,0.9728,-0.0924
2017-06-21,0.9721,-0.072
2017-06-22,0.9775,0.5555
2017-06-23,0.9787,0.1228
2017-06-26,0.9791,0.0409
2017-06-27,0.9744,-0.48
2017-06-28,0.9724,-0.2053
2017-06-29,0.9695,-0.2982
2017-06-30,0.9633,-0.6395
2017-07-03,0.9592,-0.4256
2017-07-04,0.9542,-0.5213
2017-07-05,0.9531,-0.1153
2017-07-06,0.9533,0.021
2017-07-07,0.9523,-0.1049
2017-07-10,0.9394,-1.3546
2017-07-11,0.9446,0.5535
2017-07-12,0.9487,0.434
2017-07-13,0.9498,0.1159
2017-07-14,0.9456,-0.4422
2017-07-17,0.9538,0.8672
2017-07-18,0.9556,0.1887
2017-07-19,0.9573,0.1779
2017-07-20,0.957,-0.0313
2017-07-21,0.963,0.627
2017-07-24,0.9648,0.1869
2017-07-25,0.9651,0.0311
2017-07-26,0.96,-0.5284
2017-07-27,0.9676,0.7917
2017-07-28,0.9666,-0.1033
2017-07-31,0.9692,0.269
2017-08-01,0.9698,0.0619
2017-08-02,0.9682,-0.165
2017-08-03,0.9639,-0.4441
2017-08-04,0.9697,0.6017
2017-08-07,0.9637,-0.6187
2017-08-08,0.9625,-0.1245
2017-08-09,0.966,0.3636
2017-08-10,0.9697,0.383
2017-08-11,0.9742,0.4641
2017-08-14,0.9738,-0.0411
2017-08-15,0.9677,-0.6264
2017-08-16,0.967,-0.0723
2017-08-17,0.9752,0.848
2017-08-18,0.9798,0.4717
2017-08-21,0.9766,-0.3266
2017-08-22,0.9739,-0.2765
2017-08-23,0.9749,0.1027
2017-08-24,0.9751,0.0205
2017-08-25,0.9743,-0.082
2017-08-28,0.9786,0.4413
2017-08-29,0.9882,0.981
2017-08-30,0.9782,-1.0119
2017-08-31,0.9777,-0.0511
2017-09-01,0.9834,0.583
2017-09-04,0.992,0.8745
2017-09-05,0.9892,-0.2823
2017-09-06,0.9933,0.4145
2017-09-07,0.9898,-0.3524
2017-09-08,0.9909,0.1111
2017-09-11,0.99,-0.0908
2017-09-12,0.9847,-0.5354
2017-09-13,0.9873,0.264
2017-09-14,0.9845,-0.2836
2017-09-15,0.9859,0.1422
2017-09-18,0.9819,-0.4057
2017-09-19,0.9806,-0.1324
2017-09-20,0.9813,0.0714
2017-09-21,0.9732,-0.8254
2017-09-22,0.9756,0.2466
2017-09-25,0.9733,-0.2358
2017-09-26,0.9853,1.2329
2017-09-27,0.9774,-0.8018
2017-09-28,0.9741,-0.3376
2017-09-29,0.9765,0.2464
2017-10-09,0.9726,-0.3994
2017-10-10,0.9722,-0.0411
2017-10-11,0.9688,-0.3497
2017-10-12,0.9723,0.3613
2017-10-13,0.973,0.072
2017-10-16,0.978,0.5139
2017-10-17,0.9734,-0.4703
2017-10-18,0.9703,-0.3185
2017-10-19,0.9677,-0.268
2017-10-20,0.9676,-0.0103
2017-10-23,0.9651,-0.2584
2017-10-24,0.9678,0.2798
2017-10-25,0.9643,-0.3616
2017-10-26,0.9662,0.197
2017-10-27,0.9612,-0.5175
2017-10-30,0.9609,-0.0312
2017-10-31,0.9642,0.3434
2017-11-01,0.9625,-0.1763
2017-11-02,0.9621,-0.0416
2017-11-03,0.963,0.0935
2017-11-06,0.961,-0.2077
2017-11-07,0.9654,0.4579
2017-11-08,0.9662,0.0829
2017-11-09,0.9689,0.2794
2017-11-10,0.9708,0.1961
2017-11-13,0.9675,-0.3399
2017-11-14,0.9658,-0.1757
2017-11-15,0.9675,0.176
2017-11-16,0.9642,-0.3411
2017-11-17,0.9668,0.2697
2017-11-20,0.9715,0.4861
2017-11-21,0.967,-0.4632
2017-11-22,0.9664,-0.062
2017-11-23,0.9679,0.1552
2017-11-24,0.968,0.0103
2017-11-27,0.9682,0.0207
2017-11-28,0.9695,0.1343
2017-11-29,0.971,0.1547
2017-11-30,0.965,-0.6179
2017-12-01,0.9599,-0.5285
2017-12-04,0.9591,-0.0833
2017-12-05,0.9597,0.0626
2017-12-06,0.955,-0.4897
2017-12-07,0.948,-0.733
2017-12-08,0.9426,-0.5696
2017-12-11,0.944,0.1485
2017-12-12,0.9416,-0.2542
2017-12-13,0.9423,0.0743
2017-12-14,0.9496,0.7747
2017-12-15,0.9483,-0.1369
2017-12-18,0.9494,0.116
2017-12-19,0.9538,0.4635
2017-12-20,0.9519,-0.1992
2017-12-21,0.9501,-0.1891
2017-12-22,0.9513,0.1263
2017-12-25,0.9547,0.3574
2017-12-26,0.9558,0.1152
2017-12-27,0.9586,0.2929
2017-12-28,0.961,0.2504
2017-12-29,0.9595,-0.1561
2017-12-31,0.9594,0.0
2018-01-02,0.9668,0.7608
2018-01-03,0.9692,0.2482
2018-01-04,0.9666,-0.2683
2018-01-05,0.9701,0.3621
2018-01-08,0.9712,0.1134
2018-01-09,0.9731,0.1956
2018-01-10,0.9713,-0.185
2018-01-11,0.9752,0.4015
2018-01-12,0.977,0.1846
2018-01-15,0.9805,0.3582
2018-01-16,0.9784,-0.2142
2018-01-17,0.9747,-0.3782
2018-01-18,0.9694,-0.5438
2018-01-19,0.9676,-0.1857
2018-01-22,0.9686,0.1033
2018-01-23,0.9723,0.382
2018-01-24,0.9748,0.2571
2018-01-25,0.9785,0.3796
2018-01-26,0.9739,-0.4701
2018-01-29,0.9688,-0.5237
2018-01-30,0.9621,-0.6916
2018-01-31,0.9623,0.0208
2018-02-01,0.9601,-0.2286
2018-02-02,0.9612,0.1146
2018-02-05,0.9537,-0.7803
2018-02-06,0.9592,0.5767
2018-02-07,0.9486,-1.1051
2018-02-08,0.9463,-0.2425
2018-02-09,0.9477,0.1479
2018-02-12,0.9489,0.1266
2018-02-13,0.9527,0.4005
2018-02-14,0.9595,0.7138
2018-02-22,0.9534,-0.6357
2018-02-23,0.9552,0.1888
2018-02-26,0.9605,0.5549
2018-02-27,0.9565,-0.4164
2018-02-28,0.9498,-0.7005
2018-03-01,0.948,-0.1895
2018-03-02,0.9516,0.3797
2018-03-05,0.9556,0.4203
2018-03-06,0.9527,-0.3035
2018-03-07,0.9565,0.3989
2018-03-08,0.9562,-0.0314
2018-03-09,0.9508,-0.5647
2018-03-12,0.9513,0.0526
2018-03-13,0.951,-0.0315
2018-03-14,0.9524,0.1472
2018-03-15,0.9518,-0.063
2018-03-16,0.9491,-0.2837
2018-03-19,0.944,-0.5374
2018-03-20,0.947,0.3178
2018-03-21,0.9475,0.0528
2018-03-22,0.9557,0.8654
2018-03-23,0.9656,1.0359
2018-03-26,0.9626,-0.3107
2018-03-27,0.9624,-0.0208
2018-03-28,0.9571,-0.5507
2018-03-29,0.9487,-0.8777
2018-03-30,0.9505,0.1897
2018-04-02,0.9514,0.0947
2018-04-03,0.9569,0.5781
2018-04-04,0.9561,-0.0836
2018-04-09,0.9539,-0.2301
2018-04-10,0.9554,0.1572
2018-04-11,0.9585,0.3245
2018-04-12,0.9624,0.4069
2018-04-13,0.9559,-0.6754
2018-04-16,0.9584,0.2615
2018-04-17,0.9604,0.2087
2018-04-18,0.9589,-0.1562
2018-04-19,0.9623,0.3546
2018-04-20,0.9584,-0.4053
2018-04-23,0.9537,-0.4904
2018-04-24,0.9524,-0.1363
2018-04-25,0.9506,-0.189
2018-04-26,0.9529,0.242
2018-04-27,0.9497,-0.3358
2018-05-02,0.9479,-0.1895
2018-05-03,0.9467,-0.1266
2018-05-04,0.9469,0.0211
2018-05-07,0.9486,0.1795
2018-05-08,0.9495,0.0949
2018-05-09,0.9471,-0.2528
2018-05-10,0.9487,0.1689
2018-05-11,0.9509,0.2319
2018-05-14,0.95,-0.0946
2018-05-15,0.9465,-0.3684
2018-05-16,0.9387,-0.8241
2018-05-17,0.9333,-0.5753
2018-05-18,0.9343,0.1071
2018-05-21,0.9326,-0.182
2018-05-22,0.9349,0.2466
2018-05-23,0.9365,0.1711
2018-05-24,0.9404,0.4164
2018-05-25,0.9445,0.436
2018-05-28,0.9408,-0.3917
2018-05-29,0.943,0.2338
2018-05-30,0.9445,0.1591
2018-05-31,0.9467,0.2329
2018-06-01,0.9454,-0.1373
2018-06-04,0.9414,-0.4231
2018-06-05,0.9399,-0.1593
2018-06-06,0.9411,0.1277
2018-06-07,0.9417,0.0638
2018-06-08,0.9418,0.0106
2018-06-11,0.9423,0.0531
2018-06-12,0.9418,-0.0531
2018-06-13,0.9409,-0.0956
2018-06-14,0.9443,0.3614
2018-06-15,0.9435,-0.0847
2018-06-19,0.9407,-0.2968
2018-06-20,0.9357,-0.5315
2018-06-21,0.9338,-0.2031
2018-06-22,0.9369,0.332
2018-06-25,0.9385,0.1708
2018-06-26,0.9386,0.0107
2018-06-27,0.9398,0.1278
2018-06-28,0.9379,-0.2022
2018-06-29,0.9391,0.1279
2018-06-30,0.9391,0.0
2018-07-02,0.9392,0.0106
2018-07-03,0.9406,0.1491
2018-07-04,0.9424,0.1914
2018-07-05,0.942,-0.0424
2018-07-06,0.9451,0.3291
2018-07-09,0.9446,-0.0529
2018-07-10,0.9418,-0.2964
2018-07-11,0.9442,0.2548
2018-07-12,0.9409,-0.3495
2018-07-13,0.9402,-0.0744
2018-07-16,0.9413,0.117
2018-07-17,0.9403,-0.1062
2018-07-18,0.9325,-0.8295
2018-07-19,0.935,0.2681
2018-07-20,0.9388,0.4064
2018-07-23,0.9418,0.3196
2018-07-24,0.9419,0.0106
2018-07-25,0.9405,-0.1486
2018-07-26,0.9425,0.2127
2018-07-27,0.9413,-0.1273
2018-07-30,0.9414,0.0106
2018-07-31,0.9426,0.1275
2018-08-01,0.9412,-0.1485
2018-08-02,0.9402,-0.1062
2018-08-03,0.9398,-0.0425
2018-08-06,0.939,-0.0851
2018-08-07,0.939,0.0
2018-08-08,0.9377,-0.1384
2018-08-09,0.9374,-0.032
2018-08-10,0.9378,0.0427
2018-08-13,0.9393,0.1599
2018-08-14,0.9321,-0.7665
2018-08-15,0.9302,-0.2038
2018-08-16,0.9218,-0.903
2018-08-17,0.9191,-0.2929
2018-08-20,0.9241,0.544
2018-08-21,0.9286,0.487
2018-08-22,0.9273,-0.14
2018-08-23,0.9278,0.0539
2018-08-24,0.9289,0.1186
2018-08-27,0.9311,0.2368
2018-08-28,0.9345,0.3652
2018-08-29,0.9322,-0.2461
2018-08-30,0.9332,0.1073
2018-08-31,0.9347,0.1607
2018-09-03,0.9299,-0.5135
2018-09-04,0.9271,-0.3011
2018-09-05,0.9264,-0.0755
2018-09-06,0.9292,0.3022
2018-09-07,0.9306,0.1507
2018-09-10,0.9304,-0.0215
2018-09-11,0.931,0.0645
2018-09-12,0.9304,-0.0644
2018-09-13,0.9335,0.3332
2018-09-14,0.9353,0.1928
2018-09-17,0.9319,-0.3635
2018-09-18,0.9321,0.0215
2018-09-19,0.9351,0.3219
2018-09-20,0.9346,-0.0535
2018-09-21,0.9384,0.4066
2018-09-25,0.9344,-0.4263
2018-09-26,0.9362,0.1926
2018-09-27,0.9336,-0.2777
2018-09-28,0.9261,-0.8033
2018-10-08,0.9356,1.0258
2018-10-09,0.9349,-0.0748
2018-10-10,0.9341,-0.0856
2018-10-11,0.94,0.6316
2018-10-12,0.9503,1.0957
2018-10-15,0.9602,1.0418
2018-10-16,0.9589,-0.1354
2018-10-17,0.9572,-0.1773
2018-10-18,0.9569,-0.0313
2018-10-19,0.9585,0.1672
2018-10-22,0.9602,0.1774
2018-10-23,0.9653,0.5311
2018-10-24,0.9649,-0.0414
2018-10-25,0.9659,0.1036
2018-10-26,0.9691,0.3313
2018-10-29,0.9681,-0.1032
2018-10-30,0.9634,-0.4855
2018-10-31,0.9568,-0.6851
2018-11-01,0.9604,0.3763
2018-11-02,0.9587,-0.177
2018-11-05,0.9625,0.3964
2018-11-06,0.9603,-0.2286
2018-11-07,0.9615,0.125
2018-11-08,0.957,-0.468
2018-11-09,0.9557,-0.1358
2018-11-12,0.9482,-0.7848
2018-11-13,0.946,-0.232
2018-11-14,0.9443,-0.1797
2018-11-15,0.9507,0.6778
2018-11-16,0.9527,0.2104
2018-11-19,0.9562,0.3674
2018-11-20,0.9585,0.2405
2018-11-21,0.9585,0.0
2018-11-22,0.9593,0.0835
2018-11-23,0.9592,-0.0104
2018-11-26,0.9605,0.1355
2018-11-27,0.9577,-0.2915
2018-11-28,0.9534,-0.449
2018-11-29,0.9591,0.5979
2018-11-30,0.9592,0.0104
2018-12-03,0.9579,-0.1355
2018-12-04,0.9572,-0.0731
2018-12-05,0.9579,0.0731
2018-12-06,0.9613,0.3549
2018-12-07,0.9629,0.1664
2018-12-10,0.9728,1.0281
2018-12-11,0.9704,-0.2467
2018-12-12,0.9682,-0.2267
2018-12-13,0.9708,0.2685
2018-12-14,0.9682,-0.2678
2018-12-17,0.9658,-0.2479
2018-12-18,0.9718,0.6212
2018-12-19,0.9729,0.1132
2018-12-20,0.9732,0.0308
2018-12-21,0.9798,0.6782
2018-12-24,0.9825,0.2756
2018-12-25,0.988,0.5598
2018-12-26,0.9906,0.2632
2018-12-27,0.9862,-0.4442
2018-12-28,0.9919,0.578
2018-12-31,0.9918,0.0
2019-01-02,0.9958,0.3932
2019-01-03,1.0009,0.5122
2019-01-04,1.0016,0.0699
2019-01-07,0.9971,-0.4493
2019-01-08,0.9925,-0.4613
2019-01-09,0.9896,-0.2922
2019-01-10,0.9896,0.0
2019-01-11,0.9875,-0.2122
2019-01-14,0.9884,0.0911
2019-01-15,0.9846,-0.3845
2019-01-16,0.9867,0.2133
2019-01-17,0.9871,0.0405
2019-01-18,0.9877,0.0608
2019-01-21,0.984,-0.3746
2019-01-22,0.986,0.2033
2019-01-23,0.9845,-0.1521
2019-01-24,0.9853,0.0813
2019-01-25,0.9846,-0.071
2019-01-28,0.9915,0.7008
2019-01-29,0.9964,0.4942
2019-01-30,0.9992,0.281
2019-01-31,0.9991,-0.01
2019-02-01,1.0015,0.2402
2019-02-11,1.0013,-0.02
2019-02-12,1.0025,0.1198
2019-02-13,1.0001,-0.2394
2019-02-14,0.9981,-0.2
2019-02-15,1.0045,0.6412
2019-02-18,1.0097,0.5177
2019-02-19,1.0121,0.2377
2019-02-20,1.0176,0.5434
2019-02-21,1.0123,-0.5208
2019-02-22,1.0061,-0.6125
2019-02-25,1.004,-0.2087
2019-02-26,1.003,-0.0996
2019-02-27,1.0026,-0.0399
2019-02-28,0.9963,-0.6284
2019-03-01,0.9912,-0.5119
2019-03-04,0.9784,-1.2914
2019-03-05,0.974,-0.4497
2019-03-06,0.9798,0.5955
2019-03-07,0.9758,-0.4082
2019-03-08,0.9841,0.8506
2019-03-11,0.9875,0.3455
2019-03-12,0.9852,-0.2329
2019-03-13,0.992,0.6902
2019-03-14,0.9898,-0.2218
2019-03-15,0.99,0.0202
2019-03-18,0.99,0.0
2019-03-19,0.9932,0.3232
2019-03-20,0.9913,-0.1913
2019-03-21,0.9975,0.6254
2019-03-22,0.9975,0.0
2019-03-25,1.0,0.2506
2019-03-26,1.0015,0.15
2019-03-27,0.9996,-0.1897
2019-03-28,0.9976,-0.2001
2019-03-29,0.9792,-1.8444
2019-04-01,0.9823,0.3166
2019-04-02,0.9807,-0.1629
2019-04-03,0.9825,0.1835
2019-04-04,0.9846,0.2137
2019-04-08,0.9877,0.3148
2019-04-09,0.9884,0.0709
2019-04-10,0.9926,0.4249
2019-04-11,0.9929,0.0302
2019-04-12,0.9851,-0.7856
2019-04-15,0.9805,-0.467
2019-04-16,0.9801,-0.0408
2019-04-17,0.9747,-0.551
2019-04-18,0.9712,-0.3591
2019-04-19,0.9744,0.3295
2019-04-22,0.976,0.1642
2019-04-23,0.9729,-0.3176
2019-04-24,0.9706,-0.2364
2019-04-25,0.976,0.5564
2019-04-26,0.979,0.3074
2019-04-29,0.9773,-0.1736
2019-04-30,0.9785,0.1228
2019-05-06,0.9824,0.3986
2019-05-07,0.9813,-0.112
2019-05-08,0.9843,0.3057
2019-05-09,0.9871,0.2845
2019-05-10,0.9865,-0.0608
2019-05-13,0.9923,0.5879
2019-05-14,1.0046,1.2395
2019-05-15,1.0009,-0.3683
2019-05-16,1.0047,0.3797
2019-05-17,1.0023,-0.2389
2019-05-20,0.9995,-0.2794
2019-05-21,0.9975,-0.2001
2019-05-22,0.9968,-0.0702
2019-05-23,0.9975,0.0702
2019-05-24,1.0037,0.6216
2019-05-27,1.0031,-0.0598
2019-05-28,1.0035,0.0399
2019-05-29,1.0041,0.0598
2019-05-30,0.999,-0.5079
2019-05-31,1.0111,1.2112
2019-06-03,1.0232,1.1967
2019-06-04,1.0333,0.9871
2019-06-05,1.0378,0.4355
2019-06-06,1.039,0.1156
2019-06-10,1.0371,-0.1829
2019-06-11,1.0313,-0.5593
2019-06-12,1.0402,0.863
2019-06-13,1.0429,0.2596
2019-06-14,1.0582,1.4671
2019-06-17,1.0466,-1.0962
2019-06-18,1.0535,0.6593
2019-06-19,1.0491,-0.4177
2019-06-20,1.0703,2.0208
2019-06-21,1.0791,0.8222
2019-06-24,1.0863,0.6672
2019-06-25,1.1072,1.924
2019-06-26,1.0907,-1.4902
2019-06-27,1.0883,-0.22
2019-06-28,1.0903,0.1838
2019-06-30,1.0903,0.0
2019-07-01,1.0677,-2.0728
2019-07-02,1.075,0.6837
2019-07-03,1.1026,2.5674
2019-07-04,1.0927,-0.8979
2019-07-05,1.095,0.2105
2019-07-08,1.0892,-0.5297
2019-07-09,1.0812,-0.7345
2019-07-10,1.08,-0.111
2019-07-11,1.0974,1.6111
2019-07-12,1.0912,-0.565
2019-07-15,1.0925,0.1191
2019-07-16,1.0937,0.1098
2019-07-17,1.0885,-0.4755
2019-07-18,1.0976,0.836
2019-07-19,1.1103,1.1571
2019-07-22,1.1038,-0.5854
2019-07-23,1.0972,-0.5979
2019-07-24,1.1008,0.3281
2019-07-25,1.1012,0.0363
2019-07-26,1.0984,-0.2543
2019-07-29,1.0993,0.0819
2019-07-30,1.1036,0.3912
2019-07-31,1.1083,0.4259
2019-08-01,1.0934,-1.3444
2019-08-02,1.117,2.1584
2019-08-05,1.1472,2.7037
2019-08-06,1.1516,0.3835
2019-08-07,1.174,1.9451
2019-08-08,1.1842,0.8688
2019-08-09,1.1845,0.0253
2019-08-12,1.1777,-0.5741
2019-08-13,1.2054,2.352
2019-08-14,1.1788,-2.2067
2019-08-15,1.1885,0.8229
2019-08-16,1.192,0.2945
2019-08-19,1.1874,-0.3859
2019-08-20,1.1834,-0.3369
2019-08-21,1.1821,-0.1099
2019-08-22,1.186,0.3299
2019-08-23,1.1836,-0.2024
2019-08-26,1.2222,3.2612
2019-08-27,1.2245,0.1882
2019-08-28,1.2291,0.3757
2019-08-29,1.2347,0.4556
2019-08-30,1.2195,-1.2311
2019-09-02,1.2156,-0.3198
2019-09-03,1.2225,0.5676
2019-09-04,1.2287,0.5072
2019-09-05,1.2316,0.236
2019-09-06,1.2027,-2.3465
2019-09-09,1.2005,-0.1829
2019-09-10,1.1845,-1.3328
2019-09-11,1.187,0.2111
2019-09-12,1.1887,0.1432
2019-09-16,1.188,-0.0589
