date,open,high,low,close,volume
2025-09-02,1478.6600341796875,1509.0,1478.0,1491.300048828125,5668837
2025-09-03,1491.0,1503.5,1466.0,1480.550048828125,4504503
2025-09-04,1472.0,1479.300048828125,1460.469970703125,1472.6600341796875,4774676
2025-09-05,1471.0,1486.969970703125,1464.0,1483.0,3738848
2025-09-08,1483.0,1506.43994140625,1477.5,1501.22998046875,5138298
2025-09-09,1505.0,1509.949951171875,1493.4200439453125,1505.0,3574277
2025-09-10,1506.6600341796875,1529.949951171875,1496.0,1522.010009765625,4966331
2025-09-11,1522.010009765625,1526.02001953125,1508.5,1523.5,3723896
2025-09-12,1526.0,1538.02001953125,1510.530029296875,1516.0,3372209
2025-09-15,1515.8699951171875,1517.47998046875,1501.5,1515.0999755859375,2582703
2025-09-16,1515.0999755859375,1520.989990234375,1496.2099609375,1499.97998046875,3271789
2025-09-17,1499.989990234375,1510.280029296875,1490.010009765625,1493.0,3033054
2025-09-18,1492.0,1497.800048828125,1463.5,1467.9599609375,4972125
2025-09-19,1467.989990234375,1475.5,1457.010009765625,1467.969970703125,3263662
2025-09-22,1465.0899658203125,1467.969970703125,1450.010009765625,1453.3499755859375,3494708
2025-09-23,1450.5,1457.5,1440.0,1447.4200439453125,3866300
2025-09-24,1434.0699462890625,1456.780029296875,1434.0699462890625,1442.0,3074350
2025-09-25,1442.8299560546875,1445.2099609375,1436.0,1439.0,3386973
2025-09-26,1441.1800537109375,1447.1099853515625,1428.010009765625,1435.0,4512071
2025-09-29,1439.3800048828125,1469.989990234375,1435.0,1460.8599853515625,5368403
2025-09-30,1460.0,1460.760009765625,1440.0,1443.989990234375,3936362
2025-10-09,1436.0,1439.3800048828125,1420.0,1436.780029296875,5491812
2025-10-10,1437.5999755859375,1439.93994140625,1427.5,1430.0,3600144
2025-10-13,1415.699951171875,1422.8499755859375,1415.1199951171875,1419.199951171875,4606880
2025-10-14,1429.989990234375,1464.0,1429.989990234375,1451.02001953125,6667233
2025-10-15,1450.97998046875,1463.0,1445.0799560546875,1462.0,4278540
2025-10-16,1461.9200439453125,1484.949951171875,1458.8800048828125,1484.9100341796875,4573015
