date,open,high,low,close,volume
2025-04-24,31.729999542236328,31.760000228881836,30.579999923706055,30.790000915527344,25201300
2025-04-25,30.700000762939453,31.100000381469727,30.540000915527344,30.81999969482422,15151621
2025-04-28,31.100000381469727,31.81999969482422,31.100000381469727,31.6299991607666,26733155
2025-04-29,31.510000228881836,31.68000030517578,31.049999237060547,31.309999465942383,15485798
2025-04-30,31.299999237060547,31.549999237060547,31.1200008392334,31.219999313354492,14812621
2025-05-06,32.18000030517578,33.880001068115234,32.099998474121094,33.279998779296875,58756507
2025-05-07,33.06999969482422,33.279998779296875,32.599998474121094,32.790000915527344,33032321
2025-05-08,32.79999923706055,32.939998626708984,32.560001373291016,32.849998474121094,19731162
2025-05-09,32.86000061035156,33.220001220703125,32.52000045776367,32.709999084472656,23931294
2025-05-12,33.099998474121094,33.36000061035156,32.150001525878906,33.04999923706055,30753378
2025-05-13,33.349998474121094,33.349998474121094,32.369998931884766,32.439998626708984,24360222
2025-05-14,32.45000076293945,34.34000015258789,32.45000076293945,33.31999969482422,57390439
2025-05-15,33.599998474121094,35.15999984741211,33.5,34.38999938964844,77825293
2025-05-16,33.79999923706055,34.720001220703125,33.630001068115234,33.900001525878906,39575397
2025-05-19,34.400001525878906,34.560001373291016,33.04999923706055,33.290000915527344,28849900
2025-05-20,33.209999084472656,34.650001525878906,32.849998474121094,34.209999084472656,48284473
2025-05-21,33.83000183105469,34.029998779296875,33.0,33.209999084472656,34641990
2025-05-22,33.0,33.0,32.290000915527344,32.33000183105469,25015504
2025-05-23,32.90999984741211,33.380001068115234,32.779998779296875,33.0,35660996
2025-05-26,32.709999084472656,34.150001525878906,32.63999938964844,33.599998474121094,29082149
2025-05-27,33.310001373291016,33.560001373291016,32.900001525878906,33.22999954223633,15314962
2025-05-28,33.099998474121094,33.27000045776367,32.84000015258789,32.939998626708984,12806476
2025-05-29,33.02000045776367,33.97999954223633,32.91999816894531,33.709999084472656,27768878
2025-05-30,33.470001220703125,33.97999954223633,33.45000076293945,33.880001068115234,20659847
2025-06-03,33.91999816894531,35.0,33.58000183105469,34.56999969482422,48177130
2025-06-04,34.380001068115234,36.2599983215332,34.349998474121094,35.7400016784668,71380623
2025-06-05,35.7400016784668,36.400001525878906,34.9900016784668,35.310001373291016,62525905
2025-06-06,35.41999816894531,35.900001525878906,34.880001068115234,35.11000061035156,32756193
2025-06-09,35.70000076293945,37.9900016784668,35.08000183105469,36.849998474121094,93626041
