date,open,high,low,close,volume
2025-08-21,126.95999908447266,128.38999938964844,116.68000030517578,118.5,21374959
2025-08-22,118.5,122.19999694824219,115.5999984741211,120.97000122070312,21686654
2025-08-25,123.0,128.0,119.2300033569336,126.19000244140625,30219306
2025-08-26,124.0,124.80000305175781,119.0,119.0,24705498
2025-08-27,119.0,132.5500030517578,118.0,124.05999755859375,39653638
2025-08-28,121.23999786376953,137.33999633789062,121.23999786376953,136.24000549316406,43184993
2025-08-29,137.8000030517578,145.5,133.3300018310547,139.69000244140625,36981085
2025-09-01,138.82000732421875,147.66000366210938,130.3300018310547,142.14999389648438,35443579
2025-09-02,142.8000030517578,143.8000030517578,123.7699966430664,126.9000015258789,32813812
2025-09-03,125.37999725341797,129.38999938964844,122.94999694824219,127.45999908447266,20808833
2025-09-04,127.30000305175781,127.9800033569336,104.20999908447266,107.8499984741211,27888080
2025-09-05,107.0,114.5,103.02999877929688,112.0199966430664,25185739
2025-09-08,110.33000183105469,110.5,102.55000305175781,106.19999694824219,22082535
2025-09-09,105.05000305175781,108.83000183105469,103.8499984741211,105.37999725341797,14756760
2025-09-10,107.93000030517578,111.87999725341797,104.9000015258789,109.2699966430664,23191530
2025-09-11,111.0,125.05000305175781,108.80000305175781,122.3499984741211,29891279
2025-09-12,118.62999725341797,119.87999725341797,115.2300033569336,117.0,17267641
2025-09-15,116.0,116.75,113.19999694824219,114.91000366210938,11685562
2025-09-16,114.9000015258789,115.9800033569336,110.19999694824219,113.4000015258789,15190592
2025-09-17,113.25,116.0,111.8499984741211,113.58999633789062,12516203
2025-09-18,113.0,120.0,111.5,116.19000244140625,21396864
2025-09-19,118.0,119.9800033569336,114.5,116.98999786376953,15842351
2025-09-22,116.0,118.98999786376953,110.5,116.45999908447266,13284586
2025-09-23,120.80000305175781,122.5,112.01000213623047,116.5199966430664,15090202
2025-09-24,113.05000305175781,114.66000366210938,112.08000183105469,113.37999725341797,11427124
2025-09-25,113.29000091552734,116.0,110.30000305175781,113.9800033569336,12485426
2025-09-26,112.33000183105469,114.48999786376953,106.0,106.0199966430664,15043992
2025-09-29,106.30999755859375,109.44999694824219,105.33999633789062,108.91000366210938,9461032
2025-09-30,108.95999908447266,110.98999786376953,104.9000015258789,105.27999877929688,12049739
2025-10-09,105.51000213623047,109.87000274658203,105.44000244140625,108.1500015258789,11249135
2025-10-10,107.61000061035156,108.36000061035156,101.16000366210938,101.88999938964844,12353807
2025-10-13,94.0199966430664,101.88999938964844,94.0,100.08000183105469,9896064
2025-10-14,101.51000213623047,101.9000015258789,95.2300033569336,96.0,10186144
2025-10-15,96.0,97.69999694824219,94.69000244140625,97.62000274658203,6985249
2025-10-16,97.0,100.37999725341797,96.30000305175781,97.94000244140625,9221691
