date,open,high,low,close,volume
2025-04-23,31.899999618530273,32.18000030517578,30.959999084472656,31.530000686645508,201335409
2025-04-24,31.5,31.510000228881836,30.719999313354492,30.760000228881836,107500103
2025-04-25,31.0,32.0,31.0,31.610000610351562,162430397
2025-04-28,31.809999465942383,31.93000030517578,30.899999618530273,30.950000762939453,100914629
2025-04-29,30.799999237060547,30.950000762939453,30.389999389648438,30.530000686645508,88706625
2025-04-30,30.59000015258789,31.100000381469727,30.389999389648438,30.850000381469727,123844275
2025-05-06,30.989999771118164,31.850000381469727,30.899999618530273,31.809999465942383,137657726
2025-05-07,32.45000076293945,33.15999984741211,31.219999313354492,31.520000457763672,163862696
2025-05-08,31.40999984741211,33.0,31.31999969482422,32.7400016784668,210253628
2025-05-09,32.5099983215332,32.52000045776367,31.700000762939453,32.08000183105469,131228032
2025-05-12,33.349998474121094,34.470001220703125,32.880001068115234,34.119998931884766,275246598
2025-05-13,35.4900016784668,35.4900016784668,33.630001068115234,33.79999923706055,286919563
2025-05-14,33.650001525878906,33.939998626708984,33.029998779296875,33.52000045776367,182208017
2025-05-15,33.54999923706055,33.54999923706055,32.619998931884766,32.65999984741211,119460056
2025-05-16,32.5,32.779998779296875,32.40999984741211,32.5,83902847
2025-05-19,32.38999938964844,32.38999938964844,31.700000762939453,32.22999954223633,103206077
2025-05-20,32.08000183105469,32.650001525878906,31.860000610351562,32.599998474121094,95218088
2025-05-21,32.400001525878906,32.41999816894531,32.060001373291016,32.119998931884766,95979441
2025-05-22,31.850000381469727,32.06999969482422,31.739999771118164,31.770000457763672,67868291
2025-05-23,31.84000015258789,31.850000381469727,31.299999237060547,31.299999237060547,94013492
2025-05-26,30.5,31.280000686645508,30.3799991607666,31.239999771118164,110267907
2025-05-27,31.030000686645508,31.110000610351562,30.43000030517578,30.520000457763672,98797805
2025-05-28,30.709999084472656,30.889999389648438,30.309999465942383,30.389999389648438,66241302
2025-05-29,31.010000228881836,31.520000457763672,31.010000228881836,31.40999984741211,148791273
2025-05-30,30.889999389648438,30.889999389648438,30.350000381469727,30.399999618530273,110852081
2025-06-03,30.190000534057617,30.459999084472656,30.1200008392334,30.31999969482422,58999291
2025-06-04,30.3799991607666,30.979999542236328,30.299999237060547,30.799999237060547,83923933
2025-06-05,30.850000381469727,31.860000610351562,30.829999923706055,31.6299991607666,142089309
2025-06-06,31.40999984741211,31.549999237060547,31.170000076293945,31.31999969482422,85342289
2025-06-09,31.700000762939453,32.08000183105469,31.530000686645508,31.93000030517578,96008164
2025-06-10,31.790000915527344,32.20000076293945,31.350000381469727,31.780000686645508,119822235
2025-06-11,31.899999618530273,32.540000915527344,31.799999237060547,31.969999313354492,98953985
2025-06-12,31.649999618530273,32.15999984741211,31.549999237060547,31.84000015258789,71827337
2025-06-13,31.600000381469727,31.979999542236328,31.200000762939453,31.25,80057462
2025-06-16,31.049999237060547,32.04999923706055,31.020000457763672,31.90999984741211,96095757
2025-06-17,31.90999984741211,32.79999923706055,31.829999923706055,32.66999816894531,153613079
2025-06-18,32.40999984741211,33.04999923706055,32.400001525878906,32.939998626708984,118317520
2025-06-19,32.959999084472656,33.34000015258789,32.619998931884766,32.720001220703125,106169164
2025-06-20,32.650001525878906,33.4900016784668,32.59000015258789,33.209999084472656,119142685
2025-06-23,32.9900016784668,33.77000045776367,32.880001068115234,33.189998626708984,93648663
2025-06-24,33.29999923706055,33.560001373291016,33.0099983215332,33.22999954223633,100540645
2025-06-25,33.2599983215332,33.279998779296875,32.77000045776367,33.2400016784668,104900759
2025-06-26,33.2400016784668,33.54999923706055,32.95000076293945,32.970001220703125,83772483
2025-06-27,32.97999954223633,34.099998474121094,32.689998626708984,33.869998931884766,154936383
